SOG_ID,LAU_ID,LAU_NAME,AREA_KM2,POP_2023,stations_count,stations_unique,stations_density_km2,stations_with_operator_share,operator_count,stations_per_10k_pop,stations_within_1km_count,stations_within_5km_count,stations_in_muni_plus_1km_count,stations_in_muni_plus_5km_count,min_distance_km_to_station,mean_distance_km_to_station,accessible_count,accessible_share,category_connectivity
ES_27003,27003,Antas de Ulla,18.21786027,1887.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27004,27004,Baleira,6.84597829,1156.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27005,27005,Barreiros,41.80935582,3025.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27006,27006,Becerreá,15.72080778,2705.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27007,27007,Begonte,23.15624577,2937.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27008,27008,Bóveda,15.43256745,1406.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27010,27010,Castro de Rei,28.32055867,5012.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27012,27012,Cervantes,4.35826803,1210.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27013,27013,Cervo,53.94332287,4195.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27014,27014,"Corgo, O",21.6839166,3411.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27015,27015,Cospeito,29.46761014,4262.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27016,27016,Chantada,45.28285209,8002.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27017,27017,Folgoso do Courel,5.20053551,1005.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27018,27018,"Fonsagrada, A",7.31271027,3206.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27019,27019,Foz,101.69458833,10198.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_27021,27021,Xermade,10.47349697,1732.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47021,47021,Bocigas,4.72038696,77.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47023,47023,Boecillo,179.08607425,4315.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47024,47024,Bolaños de Campos,8.25932754,247.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47025,47025,Brahojos de Medina,3.71778269,102.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47026,47026,Bustillo de Chaves,3.28333773,72.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47027,47027,Cabezón de Pisuerga,84.06815929,3813.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47029,47029,Cabreros del Monte,2.06675834,58.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21008,21008,Aroche,6.08686322,3033.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21009,21009,Arroyomolinos de León,10.92549509,950.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21010,21010,Ayamonte,154.8755069,21832.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21012,21012,Berrocal,2.33821096,295.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21014,21014,Bonares,94.98949859,6154.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21015,21015,Cabezas Rubias,6.49826571,706.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21016,21016,Cala,13.61687199,1143.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21017,21017,Calañas,11.57878209,2754.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21019,21019,Campofrío,15.96297903,750.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21020,21020,Cañaveral de León,11.00616952,383.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21022,21022,Castaño del Robledo,17.14383928,222.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21023,21023,"Cerro de Andévalo, El",7.97327527,2281.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21024,21024,Corteconcepción,11.58768632,569.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21025,21025,Cortegana,26.84641008,4648.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21026,21026,Cortelazor,7.5387299,301.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21027,21027,Cumbres de Enmedio,4.64759051,63.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21028,21028,Cumbres de San Bartolomé,2.52686762,365.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21030,21030,Chucena,89.0206008,2320.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21031,21031,Encinasola,7.37375075,1312.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21032,21032,Escacena del Campo,17.19115971,2322.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21033,21033,Fuenteheridos,74.68916484,816.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21034,21034,Galaroza,62.14081156,1383.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21035,21035,Gibraleón,40.07994792,13162.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21036,21036,"Granada de Río-Tinto, La",5.507134,246.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21037,21037,"Granado, El",5.07952446,497.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21038,21038,Higuera de la Sierra,53.16229736,1302.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21039,21039,Hinojales,12.32416564,329.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21040,21040,Hinojos,12.91267406,4130.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21042,21042,Isla Cristina,438.97281406,21724.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21043,21043,Jabugo,88.5866321,2209.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21044,21044,Lepe,226.9479045,29031.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21046,21046,Lucena del Puerto,49.71248968,3459.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21047,21047,Manzanilla,55.42676267,2197.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21048,21048,"Marines, Los",41.78266089,417.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21049,21049,Minas de Riotinto,159.00851353,3706.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21051,21051,"Nava, La",4.40598431,269.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21052,21052,Nerva,91.78961696,5086.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21054,21054,"Palma del Condado, La",177.50951096,10722.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21055,21055,Palos de la Frontera,258.9083222,12739.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21056,21056,Paterna del Campo,26.19432579,3470.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21057,21057,Paymogo,5.50097286,1175.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21059,21059,Puerto Moral,14.22816966,282.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21061,21061,Rociana del Condado,113.85626583,8192.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21062,21062,Rosal de la Frontera,8.154835,1710.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21063,21063,San Bartolomé de la Torre,70.55545206,3994.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21064,21064,San Juan del Puerto,213.73964659,9704.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21065,21065,Sanlúcar de Guadiana,4.45162043,429.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21066,21066,San Silvestre de Guzmán,13.57148219,664.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21067,21067,Santa Ana la Real,18.06087762,479.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21068,21068,Santa Bárbara de Casa,7.69796934,1128.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21071,21071,Valdelarco,16.34404884,243.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21072,21072,Valverde del Camino,58.20407021,12732.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21073,21073,Villablanca,30.17914503,2968.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21074,21074,Villalba del Alcor,53.4136462,3335.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21075,21075,Villanueva de las Cruces,11.40186407,392.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21076,21076,Villanueva de los Castillejos,11.22132069,2962.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21077,21077,Villarrasa,30.08275617,2173.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21078,21078,Zalamea la Real,12.4960054,2986.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_21902,21902,"Zarza-Perrunal, La",27.26876477,1216.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22002,22002,Abizanda,3.6165836,162.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22003,22003,Adahuesca,3.94570389,207.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22004,22004,Agüero,1.51916843,143.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22006,22006,Aisa,4.01741906,325.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22007,22007,Albalate de Cinca,26.18232174,1159.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22008,22008,Albalatillo,21.90972957,200.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22009,22009,Albelda,13.52629134,701.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22011,22011,Albero Alto,6.432252,124.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22012,22012,Albero Bajo,5.84800136,130.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22013,22013,Alberuela de Tubo,14.73580288,306.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22014,22014,Alcalá de Gurrea,3.20749975,229.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22016,22016,Alcampell,10.73596188,623.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22017,22017,Alcolea de Cinca,13.2065595,1100.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22018,22018,Alcubierre,3.57239139,412.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22019,22019,Alerre,24.66712017,221.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22020,22020,Alfántega,15.55112764,136.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22021,22021,Almudévar,12.08481854,2435.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22022,22022,Almunia de San Juan,20.3311095,725.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22023,22023,Almuniente,11.79209625,443.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22024,22024,Alquézar,10.71482326,347.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_22025,22025,Altorricón,43.99252467,1426.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37184,37184,Masueco,13.23745878,262.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37186,37186,"Mata de Ledesma, La",2.74192162,106.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37187,37187,Matilla de los Caños del Río,9.04811761,627.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37188,37188,"Maya, La",22.62302083,159.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37189,37189,Membribe de la Sierra,2.25613437,105.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37190,37190,Mieza,5.13946355,179.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37191,37191,"Milano, El",4.10568037,93.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37192,37192,Miranda de Azán,18.81236055,453.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37194,37194,Mogarraz,27.37365612,248.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37196,37196,Monforte de la Sierra,13.82035554,60.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37197,37197,Monleón,4.66951553,89.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37198,37198,Monleras,7.30472803,240.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_37199,37199,Monsagro,2.78669472,134.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47030,47030,Campaspero,22.2893894,1043.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47033,47033,Canalejas de Peñafiel,7.37428811,237.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47034,47034,Canillas de Esgueva,2.98065489,70.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47035,47035,Carpio,16.76719224,948.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47036,47036,Casasola de Arión,8.11389218,225.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47038,47038,Castrillo de Duero,5.14863509,133.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47039,47039,Castrillo-Tejeriego,4.40131562,158.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47040,47040,Castrobol,3.08345887,52.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47041,47041,Castrodeza,9.08611742,145.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47043,47043,Castromonte,3.81634154,332.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47044,47044,Castronuevo de Esgueva,13.40553319,391.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47045,47045,Castronuño,6.38780118,795.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47046,47046,Castroponce,5.38698632,134.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47047,47047,Castroverde de Cerrato,6.04048897,196.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47048,47048,Ceinos de Campos,5.06539882,183.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47049,47049,Cervillego de la Cruz,4.44373616,95.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47050,47050,Cigales,88.096635,5371.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47051,47051,Ciguñuela,11.71654734,356.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47052,47052,Cistérniga,289.53624572,9179.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47054,47054,Cogeces del Monte,8.71549077,641.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47055,47055,Corcos,5.21309836,222.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47056,47056,Corrales de Duero,5.95822112,106.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47057,47057,Cubillas de Santa Marta,16.60708368,391.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47058,47058,Cuenca de Campos,4.13469594,198.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47060,47060,Encinas de Esgueva,6.93906398,214.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47061,47061,Esguevillas de Esgueva,6.38030124,265.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47062,47062,Fombellida,5.03480027,182.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47063,47063,Fompedraza,6.76660463,111.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47065,47065,Fresno el Viejo,13.28666849,856.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47066,47066,Fuensaldaña,82.50071165,2073.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47067,47067,Fuente el Sol,7.17240428,150.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47068,47068,Fuente-Olmedo,2.64333509,36.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47069,47069,Gallegos de Hornija,9.62372266,108.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47070,47070,Gatón de Campos,1.65884366,34.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47073,47073,Herrín de Campos,3.90052524,115.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47074,47074,Hornillos de Eresma,5.48034911,190.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47076,47076,Laguna de Duero,775.87995532,22674.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47077,47077,Langayo,5.25240023,254.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47078,47078,Lomoviejo,6.02008901,166.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47079,47079,Llano de Olmedo,3.09283888,47.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47080,47080,Manzanillo,2.81728131,53.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47081,47081,Marzales,3.47320465,44.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47083,47083,Matilla de los Caños,8.39160317,103.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47084,47084,Mayorga,9.41999673,1419.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47086,47086,Medina de Rioseco,38.97505223,4492.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47087,47087,Megeces,22.26991891,424.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47088,47088,Melgar de Abajo,4.94801651,114.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47089,47089,Melgar de Arriba,4.82174634,169.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47090,47090,Mojados,72.31479902,3343.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47091,47091,Monasterio de Vega,2.70652819,81.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47092,47092,Montealegre de Campos,3.03207934,103.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47093,47093,Montemayor de Pililla,14.28799719,851.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47095,47095,Moraleja de las Panaderas,2.62373996,40.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47096,47096,Morales de Campos,8.44053539,134.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_47098,47098,Mucientes,10.47061124,668.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26089,26089,Logroño,1902.37277825,150206.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26091,26091,Lumbreras de Cameros,1.0144724,145.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26092,26092,Manjarrés,17.67659245,109.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26093,26093,Mansilla de la Sierra,0.73137109,62.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26094,26094,Manzanares de Rioja,3.2370335,58.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26095,26095,Matute,3.54726498,91.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26096,26096,Medrano,47.18700441,351.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26099,26099,Murillo de Río Leza,36.2727778,1672.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26100,26100,Muro de Aguas,1.84473958,57.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26103,26103,Nalda,54.44306297,1338.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26104,26104,Navajún,0.48819185,8.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26105,26105,Navarrete,105.83173048,3021.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26106,26106,Nestares,3.84155449,83.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26108,26108,Ocón,5.28202927,322.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26109,26109,Ochánduri,7.42402106,87.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26110,26110,Ojacastro,3.88022921,172.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26111,26111,Ollauri,121.53253218,315.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26112,26112,Ortigosa de Cameros,6.73563358,222.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26114,26114,Pedroso,4.56729382,88.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26115,26115,Pinillos,2.10174147,25.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26117,26117,Pradejón,119.28901175,3793.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26118,26118,Pradillo,6.50979841,67.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26119,26119,Préjano,5.02513252,213.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26121,26121,Rabanera,2.38939387,33.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26122,26122,"Rasillo de Cameros, El",9.67847992,154.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26123,26123,"Redal, El",18.17070755,152.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26125,26125,Rincón de Soto,202.3807254,4025.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26126,26126,Robres del Castillo,0.75269378,27.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26127,26127,Rodezno,14.62888163,209.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26128,26128,Sajazarra,9.46350325,131.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26130,26130,San Millán de la Cogolla,6.8674997,214.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26131,26131,San Millán de Yécora,3.24886319,35.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26132,26132,San Román de Cameros,2.71632204,129.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26136,26136,Santa Eulalia Bajera,14.09666636,119.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26138,26138,Santo Domingo de la Calzada,156.724373,6280.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26139,26139,San Torcuato,5.71747065,62.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26141,26141,Santurdejo,5.67278981,104.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26142,26142,San Vicente de la Sonsierra,20.77528112,1009.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
ES_26143,26143,Sojuela,40.10941992,608.0,0,0,0.0,0.0,0,0.0,0,0,0,0,,,0,0.0,periferico
