region_code,region_name,year,population
34,Palencia,2017,163390.0
35,"Palmas, Las",2017,1100480.0
36,Pontevedra,2017,942731.0
37,Salamanca,2017,333603.0
38,Santa Cruz de Tenerife,2017,1007641.0
39,Cantabria,2017,580295.0
40,Segovia,2017,154184.0
41,Sevilla,2017,1939527.0
42,Soria,2017,88903.0
43,Tarragona,2017,791693.0
44,Teruel,2017,135562.0
45,Toledo,2017,686841.0
46,Valencia/València,2017,2540707.0
47,Valladolid,2017,521130.0
48,Bizkaia,2017,1148302.0
49,Zamora,2017,177404.0
50,Zaragoza,2017,953486.0
51,Ceuta,2017,84959.0
52,Melilla,2017,86120.0
01,Araba/Álava,2016,324126.0
02,Albacete,2016,392118.0
03,Alicante/Alacant,2016,1836459.0
04,Almería,2016,704297.0
05,Ávila,2016,162514.0
06,Badajoz,2016,684113.0
07,"Balears, Illes",2016,1107220.0
08,Barcelona,2016,5542680.0
09,Burgos,2016,360995.0
10,Cáceres,2016,403665.0
11,Cádiz,2016,1239889.0
12,Castellón/Castelló,2016,579245.0
13,Ciudad Real,2016,506888.0
14,Córdoba,2016,791610.0
15,"Coruña, A",2016,1122799.0
16,Cuenca,2016,201071.0
17,Girona,2016,753576.0
18,Granada,2016,915392.0
19,Guadalajara,2016,252882.0
20,Gipuzkoa,2016,717832.0
21,Huelva,2016,519596.0
22,Huesca,2016,221079.0
23,Jaén,2016,648250.0
24,León,2016,473604.0
25,Lleida,2016,434041.0
26,"Rioja, La",2016,315794.0
27,Lugo,2016,336527.0
28,Madrid,2016,6466996.0
29,Málaga,2016,1629298.0
30,Murcia,2016,1464847.0
31,Navarra,2016,640647.0
32,Ourense,2016,314853.0
33,Asturias,2016,1042608.0
34,Palencia,2016,164644.0
35,"Palmas, Las",2016,1097800.0
36,Pontevedra,2016,944346.0
37,Salamanca,2016,335985.0
38,Santa Cruz de Tenerife,2016,1004124.0
39,Cantabria,2016,582206.0
40,Segovia,2016,155652.0
41,Sevilla,2016,1939775.0
42,Soria,2016,90040.0
43,Tarragona,2016,792299.0
44,Teruel,2016,136977.0
45,Toledo,2016,688672.0
46,Valencia/València,2016,2544264.0
47,Valladolid,2016,523679.0
48,Bizkaia,2016,1147576.0
49,Zamora,2016,180406.0
50,Zaragoza,2016,950507.0
51,Ceuta,2016,84519.0
52,Melilla,2016,86026.0
01,Araba/Álava,2015,323648.0
02,Albacete,2015,394580.0
03,Alicante/Alacant,2015,1855047.0
04,Almería,2015,701211.0
05,Ávila,2015,164925.0
06,Badajoz,2015,686730.0
07,"Balears, Illes",2015,1104479.0
08,Barcelona,2015,5523922.0
09,Burgos,2015,364002.0
10,Cáceres,2015,406267.0
11,Cádiz,2015,1240284.0
12,Castellón/Castelló,2015,582327.0
13,Ciudad Real,2015,513713.0
14,Córdoba,2015,795611.0
15,"Coruña, A",2015,1127196.0
16,Cuenca,2015,203841.0
17,Girona,2015,753054.0
18,Granada,2015,917297.0
19,Guadalajara,2015,253686.0
20,Gipuzkoa,2015,716834.0
21,Huelva,2015,520017.0
22,Huesca,2015,222909.0
23,Jaén,2015,654170.0
24,León,2015,479395.0
25,Lleida,2015,436029.0
26,"Rioja, La",2015,317053.0
27,Lugo,2015,339386.0
28,Madrid,2015,6436996.0
29,Málaga,2015,1628973.0
30,Murcia,2015,1467288.0
31,Navarra,2015,640476.0
32,Ourense,2015,318391.0
33,Asturias,2015,1051229.0
34,Palencia,2015,166035.0
35,"Palmas, Las",2015,1098406.0
36,Pontevedra,2015,947374.0
37,Salamanca,2015,339395.0
38,Santa Cruz de Tenerife,2015,1001900.0
39,Cantabria,2015,585179.0
40,Segovia,2015,157570.0
41,Sevilla,2015,1941480.0
42,Soria,2015,91006.0
43,Tarragona,2015,795101.0
44,Teruel,2015,138932.0
45,Toledo,2015,693371.0
46,Valencia/València,2015,2543315.0
47,Valladolid,2015,526288.0
48,Bizkaia,2015,1148775.0
49,Zamora,2015,183436.0
50,Zaragoza,2015,956006.0
51,Ceuta,2015,84263.0
52,Melilla,2015,85584.0
01,Araba/Álava,2014,321932.0
02,Albacete,2014,396987.0
03,Alicante/Alacant,2014,1868438.0
04,Almería,2014,701688.0
05,Ávila,2014,167015.0
06,Badajoz,2014,690929.0
07,"Balears, Illes",2014,1103442.0
08,Barcelona,2014,5523784.0
09,Burgos,2014,366900.0
10,Cáceres,2014,408703.0
11,Cádiz,2014,1240175.0
12,Castellón/Castelló,2014,587508.0
13,Ciudad Real,2014,519613.0
14,Córdoba,2014,799402.0
15,"Coruña, A",2014,1132735.0
16,Cuenca,2014,207449.0
17,Girona,2014,756156.0
18,Granada,2014,919455.0
19,Guadalajara,2014,255426.0
20,Gipuzkoa,2014,715148.0
21,Huelva,2014,519229.0
22,Huesca,2014,224909.0
23,Jaén,2014,659033.0
24,León,2014,484694.0
25,Lleida,2014,438001.0
26,"Rioja, La",2014,319002.0
27,Lugo,2014,342748.0
28,Madrid,2014,6454440.0
29,Málaga,2014,1621968.0
30,Murcia,2014,1466818.0
31,Navarra,2014,640790.0
32,Ourense,2014,322293.0
33,Asturias,2014,1061756.0
34,Palencia,2014,167609.0
35,"Palmas, Las",2014,1100027.0
36,Pontevedra,2014,950919.0
37,Salamanca,2014,342459.0
38,Santa Cruz de Tenerife,2014,1004788.0
39,Cantabria,2014,588656.0
40,Segovia,2014,159303.0
41,Sevilla,2014,1941355.0
42,Soria,2014,92221.0
43,Tarragona,2014,800962.0
44,Teruel,2014,140365.0
45,Toledo,2014,699136.0
46,Valencia/València,2014,2548898.0
47,Valladolid,2014,529157.0
48,Bizkaia,2014,1151905.0
49,Zamora,2014,185432.0
50,Zaragoza,2014,960111.0
51,Ceuta,2014,84963.0
52,Melilla,2014,84509.0
01,Araba/Álava,2013,321417.0
02,Albacete,2013,400007.0
03,Alicante/Alacant,2013,1945642.0
04,Almería,2013,699329.0
05,Ávila,2013,168825.0
06,Badajoz,2013,693729.0
07,"Balears, Illes",2013,1111674.0
08,Barcelona,2013,5540925.0
09,Burgos,2013,371248.0
10,Cáceres,2013,410275.0
11,Cádiz,2013,1238492.0
12,Castellón/Castelló,2013,601699.0
13,Ciudad Real,2013,524962.0
14,Córdoba,2013,802422.0
15,"Coruña, A",2013,1138161.0
16,Cuenca,2013,211899.0
17,Girona,2013,761632.0
18,Granada,2013,919319.0
19,Guadalajara,2013,257723.0
20,Gipuzkoa,2013,713818.0
21,Huelva,2013,520668.0
22,Huesca,2013,226329.0
23,Jaén,2013,664916.0
24,León,2013,489752.0
25,Lleida,2013,440915.0
26,"Rioja, La",2013,322027.0
27,Lugo,2013,346005.0
28,Madrid,2013,6495551.0
29,Málaga,2013,1652999.0
30,Murcia,2013,1472049.0
31,Navarra,2013,644477.0
32,Ourense,2013,326724.0
33,Asturias,2013,1068165.0
34,Palencia,2013,168955.0
35,"Palmas, Las",2013,1103850.0
36,Pontevedra,2013,955050.0
37,Salamanca,2013,345548.0
38,Santa Cruz de Tenerife,2013,1014829.0
39,Cantabria,2013,591888.0
40,Segovia,2013,161702.0
41,Sevilla,2013,1942155.0
42,Soria,2013,93291.0
43,Tarragona,2013,810178.0
44,Teruel,2013,142183.0
45,Toledo,2013,706407.0
46,Valencia/València,2013,2566474.0
47,Valladolid,2013,532284.0
48,Bizkaia,2013,1156447.0
49,Zamora,2013,188270.0
50,Zaragoza,2013,978638.0
51,Ceuta,2013,84180.0
52,Melilla,2013,83679.0
01,Araba/Álava,2012,322557.0
02,Albacete,2012,402837.0
03,Alicante/Alacant,2012,1943910.0
04,Almería,2012,704219.0
05,Ávila,2012,171265.0
06,Badajoz,2012,694533.0
07,"Balears, Illes",2012,1119439.0
08,Barcelona,2012,5552050.0
09,Burgos,2012,374970.0
10,Cáceres,2012,413597.0
11,Cádiz,2012,1245164.0
12,Castellón/Castelló,2012,604564.0
13,Ciudad Real,2012,530250.0
14,Córdoba,2012,804498.0
15,"Coruña, A",2012,1143911.0
16,Cuenca,2012,218036.0
17,Girona,2012,761627.0
18,Granada,2012,922928.0
19,Guadalajara,2012,259537.0
20,Gipuzkoa,2012,712097.0
21,Huelva,2012,522862.0
22,Huesca,2012,227609.0
23,Jaén,2012,670242.0
24,León,2012,494451.0
25,Lleida,2012,443032.0
26,"Rioja, La",2012,323609.0
27,Lugo,2012,348902.0
28,Madrid,2012,6498560.0
29,Málaga,2012,1641098.0
30,Murcia,2012,1474449.0
31,Navarra,2012,644566.0
32,Ourense,2012,330257.0
33,Asturias,2012,1077360.0
34,Palencia,2012,170713.0
35,"Palmas, Las",2012,1100813.0
36,Pontevedra,2012,958428.0
37,Salamanca,2012,350564.0
38,Santa Cruz de Tenerife,2012,1017531.0
39,Cantabria,2012,593861.0
40,Segovia,2012,163701.0
41,Sevilla,2012,1938974.0
42,Soria,2012,94522.0
43,Tarragona,2012,814199.0
44,Teruel,2012,143728.0
45,Toledo,2012,711228.0
46,Valencia/València,2012,2580792.0
47,Valladolid,2012,534280.0
48,Bizkaia,2012,1158439.0
49,Zamora,2012,191612.0
50,Zaragoza,2012,978130.0
51,Ceuta,2012,84018.0
52,Melilla,2012,80802.0
01,Araba/Álava,2011,319227.0
02,Albacete,2011,402318.0
03,Alicante/Alacant,2011,1934127.0
04,Almería,2011,702819.0
05,Ávila,2011,172704.0
06,Badajoz,2011,693921.0
07,"Balears, Illes",2011,1113114.0
08,Barcelona,2011,5529099.0
09,Burgos,2011,375657.0
10,Cáceres,2011,415446.0
11,Cádiz,2011,1243519.0
12,Castellón/Castelló,2011,604344.0
13,Ciudad Real,2011,530175.0
14,Córdoba,2011,805857.0
15,"Coruña, A",2011,1147124.0
16,Cuenca,2011,219138.0
17,Girona,2011,756810.0
18,Granada,2011,924550.0
19,Guadalajara,2011,256461.0
20,Gipuzkoa,2011,709607.0
21,Huelva,2011,521968.0
22,Huesca,2011,228361.0
23,Jaén,2011,670600.0
24,León,2011,497799.0
25,Lleida,2011,442308.0
26,"Rioja, La",2011,322955.0
27,Lugo,2011,351530.0
28,Madrid,2011,6489680.0
29,Málaga,2011,1625827.0
30,Murcia,2011,1470069.0
31,Navarra,2011,642051.0
32,Ourense,2011,333257.0
33,Asturias,2011,1081487.0
34,Palencia,2011,171668.0
35,"Palmas, Las",2011,1096980.0
36,Pontevedra,2011,963511.0
37,Salamanca,2011,352986.0
38,Santa Cruz de Tenerife,2011,1029789.0
39,Cantabria,2011,593121.0
40,Segovia,2011,164169.0
41,Sevilla,2011,1928962.0
42,Soria,2011,95223.0
43,Tarragona,2011,811401.0
44,Teruel,2011,144607.0
45,Toledo,2011,707242.0
46,Valencia/València,2011,2578719.0
47,Valladolid,2011,534874.0
48,Bizkaia,2011,1155772.0
49,Zamora,2011,193383.0
50,Zaragoza,2011,973325.0
51,Ceuta,2011,82376.0
52,Melilla,2011,78476.0
01,Araba/Álava,2010,317352.0
02,Albacete,2010,401682.0
03,Alicante/Alacant,2010,1926285.0
04,Almería,2010,695560.0
