PROV_CODE,PROV_NAME,date,mean,min,max,stdDev
25776,Almería,2020-01,1.4220343038334753,0.0625,121.22750091552734,6.106794489668872
25777,Cádiz,2020-01,2.6469442831933003,0.08249999582767487,216.21499633789062,11.163401134695984
25778,Córdoba,2020-01,0.8592102125689707,0.07750000059604645,69.06999969482422,3.0755169009258876
25779,Granada,2020-01,0.9984974945813231,0.06749999523162842,88.67250061035156,3.9455718325233833
25780,Huelva,2020-01,1.0005037057604151,0.009999999776482582,252.79750061035156,6.14789132937463
25781,Jaén,2020-01,0.8597761582055968,0.10999999940395355,95.20500183105469,3.018292454472329
25782,Málaga,2020-01,2.832407444568209,0.07750000059604645,153.54249572753906,9.841509597818185
25783,Sevilla,2020-01,2.0908021440716436,0.04749999940395355,128.72250366210938,8.139071794687785
25784,Huesca,2020-01,0.49024468339643285,-0.39000001549720764,139.9425048828125,2.436654546086148
25785,Teruel,2020-01,0.5124605607157174,0.019999999552965164,124.4124984741211,1.9957745078894638
25786,Zaragoza,2020-01,1.1800523630623254,-0.25999999046325684,165.77999877929688,5.767637690558075
25789,Las Palmas,2020-01,3.8319932876840803,-0.019999999552965164,137.91749572753906,11.364938366644827
25790,Santa Cruz de Tenerife,2020-01,2.882906110158918,-0.2224999964237213,104.72750091552734,8.495348156598853
25791,Cantabria,2020-01,1.4936628783799564,0.02500000037252903,102.72000122070312,4.377726065273103
25801,Albacete,2020-01,0.5022243006612281,-0.12000000476837158,54.147499084472656,1.7987304210958974
25802,Ciudad Real,2020-01,0.5649285124112342,-0.10000000149011612,169.97000122070312,2.8358849089733065
25803,Cuenca,2020-01,0.513800444912308,0.04999999701976776,99.04750061035156,2.044490682446489
25804,Guadalajara,2020-01,0.637198448448789,0.054999999701976776,62.01749801635742,2.4463348529423907
25805,Toledo,2020-01,1.0245811663551108,0.029999999329447746,85.33000183105469,2.887228428895738
25792,Ávila,2020-01,0.5515642942173076,0.07750000059604645,49.27000045776367,1.3805607126599908
25793,Burgos,2020-01,0.5212860484949736,-0.04749999940395355,66.36750030517578,2.213684229011445
25794,León,2020-01,0.6500293771386716,-0.012500000186264515,66.76499938964844,2.34705794823552
25795,Palencia,2020-01,0.49983055607876997,-0.03500000014901161,68.33499908447266,2.111256291250595
25796,Salamanca,2020-01,0.5370932591907588,-0.1274999976158142,119.51499938964844,3.1208889165660647
25797,Segovia,2020-01,0.692090664672959,0.07750000059604645,67.7750015258789,2.1005222163865183
25798,Soria,2020-01,0.44661132553621513,0.054999999701976776,265.12750244140625,2.982214898583548
25799,Valladolid,2020-01,1.139947856452084,-0.004999999422580004,118.23249816894531,4.283585946933046
25800,Zamora,2020-01,0.36869020390003826,-0.07000000029802322,83.94750213623047,2.1441184241454136
25806,Barcelona,2020-01,7.1186472387045,0.0949999988079071,232.69000244140625,18.087067198159502
25807,Girona,2020-01,2.350300805818504,0.08999999612569809,119.36249542236328,6.9899252600092305
25808,Lleida,2020-01,0.7328085393207119,-0.14750000834465027,48.48249816894531,2.1890577579741053
25809,Tarragona,2020-01,2.5038978918344554,-0.04500000178813934,171.5574951171875,8.782793446297717
25810,Ceuta,2020-01,16.220170820830052,0.7599999904632568,71.36250305175781,19.23491956024917
25821,Melilla,2020-01,55.58892069593779,0.3700000047683716,228.11000061035156,55.18472436538242
25820,Madrid,2020-01,8.321801541547861,0.1875,169.59500122070312,17.2395326475553
25823,Navarra,2020-01,1.1725097912465885,0.03999999910593033,68.51000213623047,3.5310598814316463
25811,Alicante/Alacant,2020-01,5.813772451947886,0.19249999523162842,143.91250610351562,13.680515136968463
25812,Castellón/Castelló,2020-01,2.1121095690045255,0.10999999940395355,205.1175079345703,8.93437364633718
25813,Valencia/València,2020-01,3.1622273281461024,0.017499998211860657,165.67250061035156,9.932175826171779
25814,Badajoz,2020-01,0.575501396172192,0.04749999940395355,59.720001220703125,2.1192445842427463
25815,Cáceres,2020-01,0.41389732290890985,-0.1574999988079071,90.24749755859375,1.4752232031297074
25816,A Coruña,2020-01,1.7098601647158678,0.10750000178813934,100.47750091552734,4.726426483629843
25817,Lugo,2020-01,0.5647427134228149,0.03999999910593033,75.85250091552734,2.056237293454434
25818,Ourense,2020-01,0.7334947971317243,0.029999999329447746,92.0625,2.626108755964036
25819,Pontevedra,2020-01,2.5555752638796427,0.12250000238418579,123.12999725341797,5.870587522892792
25788,Illes Balears,2020-01,2.6422595084125344,0.014999999664723873,215.73001098632812,8.548640724822596
25827,La Rioja,2020-01,1.4147695401089508,0.09000000357627869,175.91500854492188,5.511297331538578
25824,Araba/Álava,2020-01,2.227288829920885,0.06750000268220901,164.21499633789062,8.938504713513378
25826,Bizkaia,2020-01,4.427696823127396,0.09749999642372131,104.98500061035156,10.251768418942657
25825,Gipuzkoa,2020-01,3.9030579630307436,0.23000000417232513,205.96499633789062,10.74419776214903
25787,Asturias,2020-01,1.3308201985881065,0.04500000178813934,91.5,4.917067489570136
25822,Murcia,2020-01,2.7181017110985595,0.07750000059604645,299.2724914550781,8.480435586957068
25776,Almería,2020-02,1.6853895683918438,0.2199999988079071,139.86000061035156,6.789616083883543
25777,Cádiz,2020-02,2.9907724679823455,0.26249998807907104,238.94500732421875,12.802653025410423
25778,Córdoba,2020-02,1.17527300724358,0.22499999403953552,106.91000366210938,4.804040764641215
25779,Granada,2020-02,1.357029465349257,0.22749999165534973,139.86500549316406,5.542553874383101
25780,Huelva,2020-02,1.2206272672807104,0.2199999988079071,180.8350067138672,6.452362108111455
25781,Jaén,2020-02,1.1738747598668153,0.2150000035762787,157.5574951171875,4.7687166268554115
25782,Málaga,2020-02,3.2804509349511966,0.29500001668930054,168.92999267578125,11.585876306651537
25783,Sevilla,2020-02,2.4850897670447716,0.2475000023841858,140.87750244140625,9.52247903051792
25784,Huesca,2020-02,0.6856094655417271,0.19499999284744263,194.33499145507812,3.4291902752756314
25785,Teruel,2020-02,0.5757875500788399,0.20499999821186066,146.8925018310547,2.416305294610502
25786,Zaragoza,2020-02,1.4069921990031184,0.19249999523162842,175.96499633789062,7.01126888850565
25789,Las Palmas,2020-02,3.8272458221303296,0.2175000011920929,129.02499389648438,10.128823537915874
25790,Santa Cruz de Tenerife,2020-02,2.9456529882569322,0.0,115.33000183105469,8.229173924104463
25791,Cantabria,2020-02,1.7300757397194015,0.17499999701976776,101.38749694824219,4.925285033635277
25801,Albacete,2020-02,0.6811978186871389,0.20749999582767487,75.63999938964844,2.4330372290614206
25802,Ciudad Real,2020-02,0.8154410152366792,0.19750000536441803,235.83499145507812,4.151774980434209
25803,Cuenca,2020-02,0.6496467958199122,0.20250000059604645,100.30249786376953,2.292502703390259
25804,Guadalajara,2020-02,0.7792081089082266,0.20000000298023224,74.1824951171875,2.809560982014532
25805,Toledo,2020-02,1.328803510068142,0.20749999582767487,97.2750015258789,4.098049673618941
25792,Ávila,2020-02,0.6648212905082934,0.22999998927116394,53.18499755859375,1.7972992801267194
25793,Burgos,2020-02,0.7456648101694785,0.16750000417232513,118.88999938964844,3.518599513088402
25794,León,2020-02,0.8007710296026168,0.17000000178813934,66.46749877929688,2.453364841138138
25795,Palencia,2020-02,0.6835741655638248,0.17249999940395355,87.77999877929688,2.5748402956679
25796,Salamanca,2020-02,0.7389108420804431,0.20000000298023224,139.77499389648438,3.5746384938985436
25797,Segovia,2020-02,0.9119201877030612,0.2224999964237213,108.05500030517578,3.1674464973759346
25798,Soria,2020-02,0.5911336246793516,0.19499999284744263,330.5625,3.753988783276141
25799,Valladolid,2020-02,1.4667500429765132,0.19249999523162842,98.0374984741211,5.412292872062676
25800,Zamora,2020-02,0.560133274481334,0.17000000178813934,95.86000061035156,2.4054224280450014
25806,Barcelona,2020-02,7.429482743547201,0.2150000035762787,255.1300048828125,18.322180840510285
25807,Girona,2020-02,2.546375216949816,0.22749999165534973,119.10250091552734,7.257472216173737
25808,Lleida,2020-02,0.9886508839542953,0.20000000298023224,74.0999984741211,3.1733781736617686
25809,Tarragona,2020-02,3.0201688586026956,0.22749999165534973,520.489990234375,11.969204039902896
25810,Ceuta,2020-02,19.79020436846359,0.6899999976158142,85.13749694824219,23.65382350119099
25821,Melilla,2020-02,54.80659301807716,0.3700000047683716,208.33999633789062,51.041823191877704
25820,Madrid,2020-02,9.576849231944541,0.23499999940395355,202.2100067138672,20.38525008840385
25823,Navarra,2020-02,1.4610435362653267,0.1850000023841858,116.55999755859375,5.232529937046098
25811,Alicante/Alacant,2020-02,6.5370701166699625,0.3675000071525574,184.97500610351562,15.29157718325375
25812,Castellón/Castelló,2020-02,2.3900144751809878,0.20749999582767487,192.62249755859375,9.841769367996836
25813,Valencia/València,2020-02,3.697740702204967,0.22499999403953552,193.52499389648438,11.418142802424569
25814,Badajoz,2020-02,0.7473488356273816,0.19499999284744263,73.40750122070312,2.678067212725612
25815,Cáceres,2020-02,0.5532247384695111,0.19499999284744263,107.3175048828125,1.8418265438137866
25816,A Coruña,2020-02,2.0117951105290253,0.1875,112.08000183105469,5.801570193072844
25817,Lugo,2020-02,0.7411780354382784,0.17249999940395355,111.96499633789062,2.7789100496478882
25818,Ourense,2020-02,0.8778782037826183,0.19249999523162842,75.51750183105469,2.4597658096683808
25819,Pontevedra,2020-02,2.7435270816964006,0.26499998569488525,166.0800018310547,6.090886465536491
25788,Illes Balears,2020-02,3.162006924846318,0.1574999988079071,325.572509765625,10.298182642917325
25827,La Rioja,2020-02,1.7258555988651998,0.19750000536441803,211.8800048828125,7.513429691799836
25824,Araba/Álava,2020-02,2.6356359627564894,0.22749999165534973,205.072509765625,11.467002963953549
25826,Bizkaia,2020-02,5.62048748077318,0.27000001072883606,172.79750061035156,14.296074673645082
25825,Gipuzkoa,2020-02,3.6784929024509165,0.29500001668930054,158.49749755859375,9.288759320296643
25787,Asturias,2020-02,1.5528038618525608,0.17000000178813934,299.9825134277344,6.155909916087565
25822,Murcia,2020-02,3.143432037299633,0.22499999403953552,445.5574951171875,10.156298944419987
25776,Almería,2020-03,1.4996232198528414,0.09000000357627869,101.6500015258789,5.4647493196281705
25777,Cádiz,2020-03,2.729953237153053,0.2150000035762787,217.41500854492188,10.732771080103111
25778,Córdoba,2020-03,1.0827182136158942,0.13250000774860382,83.19249725341797,3.87449395873681
25779,Granada,2020-03,1.2290300472631819,0.08750000596046448,93.88249969482422,4.241614839048257
25780,Huelva,2020-03,1.1291065257625703,0.17500001192092896,146.76499938964844,5.422939740722277
