PROV_CODE,PROV_NAME,date,mean,min,max,stdDev
25776,Almería,2019-01,1.6353800438398043,0.10249999910593033,143.12249755859375,7.454210694574393
25777,Cádiz,2019-01,2.900445218463152,0.14000000059604645,241.1999969482422,13.121443413692031
25778,Córdoba,2019-01,1.1119206105438337,0.10499999672174454,124.3175048828125,5.383891739677438
25779,Granada,2019-01,1.2432031962998904,0.08500000089406967,141.50250244140625,5.804707739840811
25780,Huelva,2019-01,1.1470814000376268,0.09749999642372131,206.78500366210938,6.901166769506446
25781,Jaén,2019-01,1.1052394886044703,0.10500000417232513,168.57000732421875,5.227832955010938
25782,Málaga,2019-01,3.2480228462205796,0.14249999821186066,179.64500427246094,12.048969151701009
25783,Sevilla,2019-01,2.436461982156363,0.10750000178813934,157.0050048828125,10.225729995931397
25784,Huesca,2019-01,0.6059940169816447,0.10750000178813934,166.71749877929688,3.13258530221008
25785,Teruel,2019-01,0.4894173657953506,0.11249999701976776,145.239990234375,2.461887620079813
25786,Zaragoza,2019-01,1.3171908136378006,0.13750000298023224,201.4425048828125,7.08528829400891
25789,Las Palmas,2019-01,3.936213561845343,0.029999999329447746,135.66250610351562,11.566075147897854
25790,Santa Cruz de Tenerife,2019-01,2.9441166719877288,-0.2800000011920929,109.87249755859375,8.579043504413242
25791,Cantabria,2019-01,1.8047620354851808,0.1599999964237213,100.93000030517578,5.142485195412405
25801,Albacete,2019-01,0.6167378857777435,0.11500000208616257,102.375,2.9321858686933897
25802,Ciudad Real,2019-01,0.7509862821776982,0.10750000178813934,262.5274963378906,4.549251449014343
25803,Cuenca,2019-01,0.5574049275789166,0.10750000178813934,109.52249908447266,2.4807306138688303
25804,Guadalajara,2019-01,0.7002237709553973,0.10750000178813934,82.15750122070312,3.0004441262573027
25805,Toledo,2019-01,1.23905350126024,0.11500000208616257,94.83499908447266,4.277293659920052
25792,Ávila,2019-01,0.6023388220787238,0.14499999582767487,52.099998474121094,1.9378024941075556
25793,Burgos,2019-01,0.6821673521414066,0.12250000238418579,103.45999908447266,3.037884643412458
