region_code,region_name,year,population
ES514,Tarragona,1990,539943
ES514,Tarragona,1991,541736
ES514,Tarragona,1992,547218
ES514,Tarragona,1993,553700
ES514,Tarragona,1994,559862
ES514,Tarragona,1995,565930
ES514,Tarragona,1996,571965
ES514,Tarragona,1997,578122
ES514,Tarragona,1998,584308
ES514,Tarragona,1999,590625
ES514,Tarragona,2000,596820
ES514,Tarragona,2001,603801
ES514,Tarragona,2002,613027
ES514,Tarragona,2003,636613
ES514,Tarragona,2004,661090
ES514,Tarragona,2005,689264
ES514,Tarragona,2006,718447
ES514,Tarragona,2007,749152
ES514,Tarragona,2008,780214
ES514,Tarragona,2009,793982
ES514,Tarragona,2010,798824
ES514,Tarragona,2011,803860
ES514,Tarragona,2012,806900
ES514,Tarragona,2013,802724
ES514,Tarragona,2014,795485
ES514,Tarragona,2015,793272
ES514,Tarragona,2016,792163
ES514,Tarragona,2017,793077
ES514,Tarragona,2018,795919
ES514,Tarragona,2019,803528
ES514,Tarragona,2020,815746
ES514,Tarragona,2021,823435
ES514,Tarragona,2022,830911
ES514,Tarragona,2023,848592
ES514,Tarragona,2024,861744
ES521,Alicante/Alacant,1990,1278384
ES521,Alicante/Alacant,1991,1290865
ES521,Alicante/Alacant,1992,1306647
ES521,Alicante/Alacant,1993,1323214
ES521,Alicante/Alacant,1994,1338876
ES521,Alicante/Alacant,1995,1354317
ES521,Alicante/Alacant,1996,1369564
ES521,Alicante/Alacant,1997,1384693
ES521,Alicante/Alacant,1998,1399556
ES521,Alicante/Alacant,1999,1414892
ES521,Alicante/Alacant,2000,1430451
ES521,Alicante/Alacant,2001,1447225
ES521,Alicante/Alacant,2002,1478298
ES521,Alicante/Alacant,2003,1542321
ES521,Alicante/Alacant,2004,1602172
ES521,Alicante/Alacant,2005,1661655
ES521,Alicante/Alacant,2006,1713931
ES521,Alicante/Alacant,2007,1766322
ES521,Alicante/Alacant,2008,1817518
ES521,Alicante/Alacant,2009,1836136
ES521,Alicante/Alacant,2010,1840085
ES521,Alicante/Alacant,2011,1844433
ES521,Alicante/Alacant,2012,1853206
ES521,Alicante/Alacant,2013,1852733
ES521,Alicante/Alacant,2014,1848236
ES521,Alicante/Alacant,2015,1838578
ES521,Alicante/Alacant,2016,1837873
ES521,Alicante/Alacant,2017,1836715
ES521,Alicante/Alacant,2018,1839319
ES521,Alicante/Alacant,2019,1855384
ES521,Alicante/Alacant,2020,1877627
ES521,Alicante/Alacant,2021,1887036
ES521,Alicante/Alacant,2022,1907497
ES521,Alicante/Alacant,2023,1955268
ES521,Alicante/Alacant,2024,1993289
ES522,Castellón/Castelló,1990,446158
ES522,Castellón/Castelló,1991,446767
ES522,Castellón/Castelló,1992,449589
ES522,Castellón/Castelló,1993,453154
ES522,Castellón/Castelló,1994,456687
ES522,Castellón/Castelló,1995,459972
ES522,Castellón/Castelló,1996,463355
ES522,Castellón/Castelló,1997,466654
ES522,Castellón/Castelló,1998,470082
ES522,Castellón/Castelló,1999,473504
ES522,Castellón/Castelló,2000,477024
ES522,Castellón/Castelló,2001,480957
ES522,Castellón/Castelló,2002,487552
ES522,Castellón/Castelló,2003,504095
ES522,Castellón/Castelló,2004,518174
ES522,Castellón/Castelló,2005,533626
ES522,Castellón/Castelló,2006,548370
ES522,Castellón/Castelló,2007,567547
ES522,Castellón/Castelló,2008,588013
ES522,Castellón/Castelló,2009,594743
ES522,Castellón/Castelló,2010,595852
ES522,Castellón/Castelló,2011,595565
ES522,Castellón/Castelló,2012,593926
ES522,Castellón/Castelló,2013,586696
ES522,Castellón/Castelló,2014,580349
ES522,Castellón/Castelló,2015,577738
ES522,Castellón/Castelló,2016,575546
ES522,Castellón/Castelló,2017,575433
ES522,Castellón/Castelló,2018,576342
ES522,Castellón/Castelló,2019,579592
ES522,Castellón/Castelló,2020,584201
ES522,Castellón/Castelló,2021,587632
ES522,Castellón/Castelló,2022,591303
ES522,Castellón/Castelló,2023,604086
ES522,Castellón/Castelló,2024,615188
ES523,Valencia/València,1990,2117278
ES523,Valencia/València,1991,2118350
ES523,Valencia/València,1992,2126541
ES523,Valencia/València,1993,2136846
ES523,Valencia/València,1994,2146761
ES523,Valencia/València,1995,2155112
ES523,Valencia/València,1996,2163815
ES523,Valencia/València,1997,2171645
ES523,Valencia/València,1998,2179750
ES523,Valencia/València,1999,2187984
ES523,Valencia/València,2000,2196341
ES523,Valencia/València,2001,2207001
ES523,Valencia/València,2002,2226427
ES523,Valencia/València,2003,2275650
ES523,Valencia/València,2004,2321595
ES523,Valencia/València,2005,2371882
ES523,Valencia/València,2006,2418732
ES523,Valencia/València,2007,2467759
ES523,Valencia/València,2008,2522564
ES523,Valencia/València,2009,2550405
ES523,Valencia/València,2010,2553694
ES523,Valencia/València,2011,2559194
ES523,Valencia/València,2012,2562518
ES523,Valencia/València,2013,2548936
ES523,Valencia/València,2014,2531628
ES523,Valencia/València,2015,2528776
ES523,Valencia/València,2016,2526469
ES523,Valencia/València,2017,2531673
ES523,Valencia/València,2018,2542923
ES523,Valencia/València,2019,2554332
ES523,Valencia/València,2020,2584654
ES523,Valencia/València,2021,2593243
ES523,Valencia/València,2022,2609327
ES523,Valencia/València,2023,2656841
ES523,Valencia/València,2024,2710808
ES531,Eivissa y Formentera,2002,94390
ES531,Eivissa y Formentera,2003,101393
ES531,Eivissa y Formentera,2004,106816
ES531,Eivissa y Formentera,2005,112019
ES531,Eivissa y Formentera,2006,117297
ES531,Eivissa y Formentera,2007,123443
ES531,Eivissa y Formentera,2008,130600
ES531,Eivissa y Formentera,2009,135248
ES531,Eivissa y Formentera,2010,138317
ES531,Eivissa y Formentera,2011,140850
ES531,Eivissa y Formentera,2012,144309
ES531,Eivissa y Formentera,2013,147999
ES531,Eivissa y Formentera,2014,150793
ES531,Eivissa y Formentera,2015,152991
ES531,Eivissa y Formentera,2016,155126
ES531,Eivissa y Formentera,2017,157571
ES531,Eivissa y Formentera,2018,159874
ES531,Eivissa y Formentera,2019,162187
ES531,Eivissa y Formentera,2020,164786
ES531,Eivissa y Formentera,2021,166077
ES531,Eivissa y Formentera,2022,167295
ES531,Eivissa y Formentera,2023,170569
ES531,Eivissa y Formentera,2024,172968
ES532,Mallorca,2002,679051
ES532,Mallorca,2003,706537
ES532,Mallorca,2004,727151
ES532,Mallorca,2005,746103
ES532,Mallorca,2006,768143
ES532,Mallorca,2007,794323
ES532,Mallorca,2008,822204
ES532,Mallorca,2009,842781
ES532,Mallorca,2010,852296
ES532,Mallorca,2011,857174
ES532,Mallorca,2012,862175
ES532,Mallorca,2013,863221
ES532,Mallorca,2014,862684
ES532,Mallorca,2015,865877
ES532,Mallorca,2016,870334
ES532,Mallorca,2017,878821
ES532,Mallorca,2018,888470
ES532,Mallorca,2019,901392
ES532,Mallorca,2020,916246
ES532,Mallorca,2021,920605
ES532,Mallorca,2022,922605
ES532,Mallorca,2023,940332
ES532,Mallorca,2024,957726
ES533,Menorca,2002,71687
ES533,Menorca,2003,75479
ES533,Menorca,2004,78998
ES533,Menorca,2005,81999
ES533,Menorca,2006,84854
ES533,Menorca,2007,87415
ES533,Menorca,2008,90053
ES533,Menorca,2009,92138
ES533,Menorca,2010,93066
ES533,Menorca,2011,93640
ES533,Menorca,2012,94231
ES533,Menorca,2013,93911
ES533,Menorca,2014,93140
ES533,Menorca,2015,92134
ES533,Menorca,2016,91893
ES533,Menorca,2017,92100
ES533,Menorca,2018,92889
ES533,Menorca,2019,94349
ES533,Menorca,2020,95784
ES533,Menorca,2021,96733
ES533,Menorca,2022,97143
ES533,Menorca,2023,99005
ES533,Menorca,2024,101074
ES611,Almería,1990,450797
ES611,Almería,1991,454951
ES611,Almería,1992,462052
ES611,Almería,1993,470038
ES611,Almería,1994,477638
ES611,Almería,1995,485082
ES611,Almería,1996,492536
ES611,Almería,1997,499714
ES611,Almería,1998,507104
ES611,Almería,1999,514492
ES611,Almería,2000,522095
ES611,Almería,2001,529788
ES611,Almería,2002,545527
ES611,Almería,2003,560652
ES611,Almería,2004,577424
ES611,Almería,2005,603218
ES611,Almería,2006,627719
ES611,Almería,2007,642792
ES611,Almería,2008,659441
ES611,Almería,2009,673038
ES611,Almería,2010,680476
ES611,Almería,2011,686446
ES611,Almería,2012,689320
ES611,Almería,2013,692434
ES611,Almería,2014,690750
ES611,Almería,2015,694051
ES611,Almería,2016,700055
ES611,Almería,2017,704871
ES611,Almería,2018,707319
ES611,Almería,2019,714123
ES611,Almería,2020,724003
ES611,Almería,2021,730430
ES611,Almería,2022,739543
ES611,Almería,2023,753364
ES611,Almería,2024,760964
ES612,Cádiz,1990,1072552
ES612,Cádiz,1991,1077946
ES612,Cádiz,1992,1083179
ES612,Cádiz,1993,1088511
ES612,Cádiz,1994,1093138
ES612,Cádiz,1995,1097121
ES612,Cádiz,1996,1100126
ES612,Cádiz,1997,1102546
ES612,Cádiz,1998,1105356
ES612,Cádiz,1999,1107745
ES612,Cádiz,2000,1110116
ES612,Cádiz,2001,1113137
ES612,Cádiz,2002,1118779
ES612,Cádiz,2003,1130551
ES612,Cádiz,2004,1144134
ES612,Cádiz,2005,1160688
ES612,Cádiz,2006,1176672
ES612,Cádiz,2007,1193630
ES612,Cádiz,2008,1209073
ES612,Cádiz,2009,1221028
ES612,Cádiz,2010,1229837
ES612,Cádiz,2011,1238919
ES612,Cádiz,2012,1245360
ES612,Cádiz,2013,1246384
ES612,Cádiz,2014,1245504
ES612,Cádiz,2015,1245567
ES612,Cádiz,2016,1244475
ES612,Cádiz,2017,1244090
ES612,Cádiz,2018,1243737
ES612,Cádiz,2019,1243186
ES612,Cádiz,2020,1247160
ES612,Cádiz,2021,1249873
ES612,Cádiz,2022,1250545
ES612,Cádiz,2023,1254866
ES612,Cádiz,2024,1258730
ES613,Córdoba,1990,751858
ES613,Córdoba,1991,754226
ES613,Córdoba,1992,756192
ES613,Córdoba,1993,758559
ES613,Córdoba,1994,760073
ES613,Córdoba,1995,761142
ES613,Córdoba,1996,761366
ES613,Córdoba,1997,761586
ES613,Córdoba,1998,761797
ES613,Córdoba,1999,761497
ES613,Córdoba,2000,761244
ES613,Córdoba,2001,761339
ES613,Córdoba,2002,762178
ES613,Córdoba,2003,766012
ES613,Córdoba,2004,770523
ES613,Córdoba,2005,775834
ES613,Córdoba,2006,780677
ES613,Córdoba,2007,786383
ES613,Córdoba,2008,792683
ES613,Córdoba,2009,797327
ES613,Córdoba,2010,799765
ES613,Córdoba,2011,801787
ES613,Córdoba,2012,802719
ES613,Córdoba,2013,799934
ES613,Córdoba,2014,796830
ES613,Córdoba,2015,794359
ES613,Córdoba,2016,790749
ES613,Córdoba,2017,787735
ES613,Córdoba,2018,784079
ES613,Córdoba,2019,780982
ES613,Córdoba,2020,780825
ES613,Córdoba,2021,777622
ES613,Córdoba,2022,775111
ES613,Córdoba,2023,775002
ES613,Córdoba,2024,774313
ES614,Granada,1990,789020
ES614,Granada,1991,791211
ES614,Granada,1992,794234
ES614,Granada,1993,798388
ES614,Granada,1994,801903
ES614,Granada,1995,805020
ES614,Granada,1996,808192
ES614,Granada,1997,810747
ES614,Granada,1998,813211
ES614,Granada,1999,814980
ES614,Granada,2000,816663
ES614,Granada,2001,819049
ES614,Granada,2002,821896
ES614,Granada,2003,831318
ES614,Granada,2004,842810
ES614,Granada,2005,856428
ES614,Granada,2006,871598
ES614,Granada,2007,885032
ES614,Granada,2008,900260
ES614,Granada,2009,909104
ES614,Granada,2010,915318
ES614,Granada,2011,919882
ES614,Granada,2012,922463
ES614,Granada,2013,921509
ES614,Granada,2014,919381
ES614,Granada,2015,917546
ES614,Granada,2016,915706
ES614,Granada,2017,914780
ES614,Granada,2018,915140
ES614,Granada,2019,916879
ES614,Granada,2020,921966
ES614,Granada,2021,925046
ES614,Granada,2022,926021
ES614,Granada,2023,934072
ES614,Granada,2024,939741
ES615,Huelva,1990,441349
ES615,Huelva,1991,443256
ES615,Huelva,1992,445201
ES615,Huelva,1993,447380
ES615,Huelva,1994,449406
ES615,Huelva,1995,451167
ES615,Huelva,1996,452935
ES615,Huelva,1997,454387
ES615,Huelva,1998,455895
ES615,Huelva,1999,457242
ES615,Huelva,2000,458851
ES615,Huelva,2001,460686
ES615,Huelva,2002,463860
ES615,Huelva,2003,468680
ES615,Huelva,2004,473453
ES615,Huelva,2005,479905
ES615,Huelva,2006,488530
ES615,Huelva,2007,495171
ES615,Huelva,2008,505033
ES615,Huelva,2009,510271
ES615,Huelva,2010,514631
ES615,Huelva,2011,517888
ES615,Huelva,2012,519980
ES615,Huelva,2013,520327
ES615,Huelva,2014,520453
ES615,Huelva,2015,520840
ES615,Huelva,2016,520086
ES615,Huelva,2017,519144
ES615,Huelva,2018,520445
ES615,Huelva,2019,522138
ES615,Huelva,2020,525333
ES615,Huelva,2021,527254
ES615,Huelva,2022,531096
ES615,Huelva,2023,534084
ES615,Huelva,2024,535734
ES616,Jaén,1990,639381
ES616,Jaén,1991,638032
ES616,Jaén,1992,639218
ES616,Jaén,1993,641025
ES616,Jaén,1994,642685
ES616,Jaén,1995,643765
ES616,Jaén,1996,644464
ES616,Jaén,1997,644743
ES616,Jaén,1998,644867
ES616,Jaén,1999,644390
ES616,Jaén,2000,644275
ES616,Jaén,2001,644054
ES616,Jaén,2002,643828
ES616,Jaén,2003,646841
ES616,Jaén,2004,649929
ES616,Jaén,2005,653773
ES616,Jaén,2006,656534
ES616,Jaén,2007,659844
ES616,Jaén,2008,663525
ES616,Jaén,2009,665195
ES616,Jaén,2010,666362
ES616,Jaén,2011,667060
ES616,Jaén,2012,667264
ES616,Jaén,2013,661647
ES616,Jaén,2014,656162
ES616,Jaén,2015,652317
ES616,Jaén,2016,647007
ES616,Jaén,2017,642515
ES616,Jaén,2018,637669
ES616,Jaén,2019,633375
ES616,Jaén,2020,630524
ES616,Jaén,2021,627568
ES616,Jaén,2022,624191
ES616,Jaén,2023,620637
ES616,Jaén,2024,619055
ES617,Málaga,1990,1145807
ES617,Málaga,1991,1158881
ES617,Málaga,1992,1171333
ES617,Málaga,1993,1183973
ES617,Málaga,1994,1195896
ES617,Málaga,1995,1207179
ES617,Málaga,1996,1218500
ES617,Málaga,1997,1229495
ES617,Málaga,1998,1241001
ES617,Málaga,1999,1251973
ES617,Málaga,2000,1263686
ES617,Málaga,2001,1276063
ES617,Málaga,2002,1302639
ES617,Málaga,2003,1338410
ES617,Málaga,2004,1373765
ES617,Málaga,2005,1415714
ES617,Málaga,2006,1456083
ES617,Málaga,2007,1491791
ES617,Málaga,2008,1529004
ES617,Málaga,2009,1552894
ES617,Málaga,2010,1566665
ES617,Málaga,2011,1581346
ES617,Málaga,2012,1598130
ES617,Málaga,2013,1610728
ES617,Málaga,2014,1618101
ES617,Málaga,2015,1629179
ES617,Málaga,2016,1638378
ES617,Málaga,2017,1644147
ES617,Málaga,2018,1650068
ES617,Málaga,2019,1660348
ES617,Málaga,2020,1683380
ES617,Málaga,2021,1696955
ES617,Málaga,2022,1715118
ES617,Málaga,2023,1752728
ES617,Málaga,2024,1774701
ES618,Sevilla,1990,1608175
ES618,Sevilla,1991,1618604
ES618,Sevilla,1992,1630285
ES618,Sevilla,1993,1642402
ES618,Sevilla,1994,1654190
ES618,Sevilla,1995,1665022
ES618,Sevilla,1996,1674366
ES618,Sevilla,1997,1683309
ES618,Sevilla,1998,1692688
ES618,Sevilla,1999,1700822
ES618,Sevilla,2000,1709062
ES618,Sevilla,2001,1718915
ES618,Sevilla,2002,1732694
ES618,Sevilla,2003,1748407
ES618,Sevilla,2004,1764496
ES618,Sevilla,2005,1785136
ES618,Sevilla,2006,1807975
ES618,Sevilla,2007,1831957
ES618,Sevilla,2008,1859551
ES618,Sevilla,2009,1884111
ES618,Sevilla,2010,1902954
ES618,Sevilla,2011,1918752
ES618,Sevilla,2012,1932574
ES618,Sevilla,2013,1935023
ES618,Sevilla,2014,1934058
ES618,Sevilla,2015,1935135
ES618,Sevilla,2016,1935590
ES618,Sevilla,2017,1936735
ES618,Sevilla,2018,1938007
ES618,Sevilla,2019,1941191
ES618,Sevilla,2020,1947848
ES618,Sevilla,2021,1950056
ES618,Sevilla,2022,1949560
ES618,Sevilla,2023,1959394
ES618,Sevilla,2024,1968624
ES620,Murcia,1990,1037838
ES620,Murcia,1991,1044764
ES620,Murcia,1992,1058075
ES620,Murcia,1993,1072937
ES620,Murcia,1994,1087209
ES620,Murcia,1995,1100679
ES620,Murcia,1996,1114394
ES620,Murcia,1997,1128146
ES620,Murcia,1998,1142030
ES620,Murcia,1999,1155675
ES620,Murcia,2000,1169114
ES620,Murcia,2001,1184118
ES620,Murcia,2002,1206614
ES620,Murcia,2003,1242626
ES620,Murcia,2004,1276816
ES620,Murcia,2005,1313496
ES620,Murcia,2006,1351106
ES620,Murcia,2007,1385717
ES620,Murcia,2008,1419563
ES620,Murcia,2009,1441787
ES620,Murcia,2010,1453543
ES620,Murcia,2011,1459075
ES620,Murcia,2012,1461925
ES620,Murcia,2013,1462271
ES620,Murcia,2014,1462734
ES620,Murcia,2015,1465195
ES620,Murcia,2016,1468367
ES620,Murcia,2017,1475275
ES620,Murcia,2018,1478718
ES620,Murcia,2019,1491312
ES620,Murcia,2020,1509077
ES620,Murcia,2021,1518279
ES620,Murcia,2022,1529662
ES620,Murcia,2023,1551692
ES620,Murcia,2024,1568492
ES630,Ceuta,1990,67466
ES630,Ceuta,1991,67610
ES630,Ceuta,1992,67981
ES630,Ceuta,1993,68449
ES630,Ceuta,1994,68957
ES630,Ceuta,1995,69318
ES630,Ceuta,1996,69735
ES630,Ceuta,1997,69990
ES630,Ceuta,1998,70311
ES630,Ceuta,1999,70547
ES630,Ceuta,2000,70855
ES630,Ceuta,2001,71183
ES630,Ceuta,2002,70868
ES630,Ceuta,2003,71109
ES630,Ceuta,2004,71538
ES630,Ceuta,2005,71977
ES630,Ceuta,2006,72807
ES630,Ceuta,2007,74161
ES630,Ceuta,2008,75250
ES630,Ceuta,2009,76927
ES630,Ceuta,2010,79294
ES630,Ceuta,2011,81621
ES630,Ceuta,2012,83845
ES630,Ceuta,2013,84487
ES630,Ceuta,2014,84562
ES630,Ceuta,2015,84561
ES630,Ceuta,2016,84558
ES630,Ceuta,2017,85005
ES630,Ceuta,2018,85327
ES630,Ceuta,2019,85087
ES630,Ceuta,2020,84502
ES630,Ceuta,2021,84071
ES630,Ceuta,2022,83054
ES630,Ceuta,2023,83052
ES630,Ceuta,2024,83179
ES640,Melilla,1990,56379
ES640,Melilla,1991,56605
ES640,Melilla,1992,57417
ES640,Melilla,1993,58528
ES640,Melilla,1994,59559
ES640,Melilla,1995,60450
ES640,Melilla,1996,61381
ES640,Melilla,1997,62267
ES640,Melilla,1998,63143
ES640,Melilla,1999,63989
ES640,Melilla,2000,64851
ES640,Melilla,2001,65725
ES640,Melilla,2002,65897
ES640,Melilla,2003,65387
ES640,Melilla,2004,64747
ES640,Melilla,2005,64910
ES640,Melilla,2006,67111
ES640,Melilla,2007,68967
ES640,Melilla,2008,71244
ES640,Melilla,2009,73365
ES640,Melilla,2010,76049
ES640,Melilla,2011,78866
ES640,Melilla,2012,81792
ES640,Melilla,2013,83669
ES640,Melilla,2014,84103
ES640,Melilla,2015,85009
ES640,Melilla,2016,85457
ES640,Melilla,2017,85918
ES640,Melilla,2018,86084
ES640,Melilla,2019,86373
ES640,Melilla,2020,86558
ES640,Melilla,2021,86450
ES640,Melilla,2022,84932
ES640,Melilla,2023,85493
ES640,Melilla,2024,85985
ES703,El Hierro,2002,8747
ES703,El Hierro,2003,9092
ES703,El Hierro,2004,9465
ES703,El Hierro,2005,9694
ES703,El Hierro,2006,9973
ES703,El Hierro,2007,10053
ES703,El Hierro,2008,10219
ES703,El Hierro,2009,10420
ES703,El Hierro,2010,10603
ES703,El Hierro,2011,10622
ES703,El Hierro,2012,10707
ES703,El Hierro,2013,10600
ES703,El Hierro,2014,10506
ES703,El Hierro,2015,10484
ES703,El Hierro,2016,10573
ES703,El Hierro,2017,10711
ES703,El Hierro,2018,10847
ES703,El Hierro,2019,10976
ES703,El Hierro,2020,11156
ES703,El Hierro,2021,11290
ES703,El Hierro,2022,11417
ES703,El Hierro,2023,11659
ES703,El Hierro,2024,11786
ES704,Fuerteventura,2002,60643
ES704,Fuerteventura,2003,65947
ES704,Fuerteventura,2004,72285
ES704,Fuerteventura,2005,78505
ES704,Fuerteventura,2006,84703
ES704,Fuerteventura,2007,90229
ES704,Fuerteventura,2008,94996
ES704,Fuerteventura,2009,97632
ES704,Fuerteventura,2010,98537
ES704,Fuerteventura,2011,100167
ES704,Fuerteventura,2012,103423
ES704,Fuerteventura,2013,105651
ES704,Fuerteventura,2014,106422
ES704,Fuerteventura,2015,108294
ES704,Fuerteventura,2016,109924
ES704,Fuerteventura,2017,112615
ES704,Fuerteventura,2018,115606
ES704,Fuerteventura,2019,119050
ES704,Fuerteventura,2020,122234
ES704,Fuerteventura,2021,119278
ES704,Fuerteventura,2022,119621
ES704,Fuerteventura,2023,124152
ES704,Fuerteventura,2024,126676
ES705,Gran Canaria,2002,734221
ES705,Gran Canaria,2003,749338
ES705,Gran Canaria,2004,761613
ES705,Gran Canaria,2005,773543
ES705,Gran Canaria,2006,785161
ES705,Gran Canaria,2007,798121
ES705,Gran Canaria,2008,811256
ES705,Gran Canaria,2009,822284
ES705,Gran Canaria,2010,831527
ES705,Gran Canaria,2011,839895
ES705,Gran Canaria,2012,847266
ES705,Gran Canaria,2013,850047
ES705,Gran Canaria,2014,848785
ES705,Gran Canaria,2015,848186
ES705,Gran Canaria,2016,847106
ES705,Gran Canaria,2017,847460
ES705,Gran Canaria,2018,848204
ES705,Gran Canaria,2019,851964
ES705,Gran Canaria,2020,854610
ES705,Gran Canaria,2021,856137
ES705,Gran Canaria,2022,858475
ES705,Gran Canaria,2023,862893
ES705,Gran Canaria,2024,869984
ES706,La Gomera,2002,18300
ES706,La Gomera,2003,19271
ES706,La Gomera,2004,20302
ES706,La Gomera,2005,20825
ES706,La Gomera,2006,21322
ES706,La Gomera,2007,21869
ES706,La Gomera,2008,22346
ES706,La Gomera,2009,22568
ES706,La Gomera,2010,22593
ES706,La Gomera,2011,22350
ES706,La Gomera,2012,21570
ES706,La Gomera,2013,21134
ES706,La Gomera,2014,20966
ES706,La Gomera,2015,20905
ES706,La Gomera,2016,20991
ES706,La Gomera,2017,21068
ES706,La Gomera,2018,21309
ES706,La Gomera,2019,21494
ES706,La Gomera,2020,21799
ES706,La Gomera,2021,21893
ES706,La Gomera,2022,22003
ES706,La Gomera,2023,22361
ES706,La Gomera,2024,22507
ES707,La Palma,2002,78821
ES707,La Palma,2003,79658
ES707,La Palma,2004,80430
ES707,La Palma,2005,80905
ES707,La Palma,2006,81514
ES707,La Palma,2007,82152
ES707,La Palma,2008,82767
ES707,La Palma,2009,83390
ES707,La Palma,2010,83620
ES707,La Palma,2011,83745
ES707,La Palma,2012,83845
ES707,La Palma,2013,83689
ES707,La Palma,2014,83118
ES707,La Palma,2015,82295
ES707,La Palma,2016,81720
ES707,La Palma,2017,81661
ES707,La Palma,2018,82245
ES707,La Palma,2019,82711
ES707,La Palma,2020,83539
ES707,La Palma,2021,83812
ES707,La Palma,2022,84006
ES707,La Palma,2023,84338
ES707,La Palma,2024,85382
ES708,Lanzarote,2002,97781
ES708,Lanzarote,2003,104284
ES708,Lanzarote,2004,109741
ES708,Lanzarote,2005,115879
ES708,Lanzarote,2006,121960
ES708,Lanzarote,2007,127860
ES708,Lanzarote,2008,133858
ES708,Lanzarote,2009,136449
ES708,Lanzarote,2010,136424
ES708,Lanzarote,2011,137019
ES708,Lanzarote,2012,138362
ES708,Lanzarote,2013,139177
ES708,Lanzarote,2014,139649
ES708,Lanzarote,2015,141098
ES708,Lanzarote,2016,142864
ES708,Lanzarote,2017,145504
ES708,Lanzarote,2018,148063
ES708,Lanzarote,2019,150672
ES708,Lanzarote,2020,154351
ES708,Lanzarote,2021,155944
ES708,Lanzarote,2022,155638
ES708,Lanzarote,2023,158798
ES708,Lanzarote,2024,163230
ES709,Tenerife,2002,705337
ES709,Tenerife,2003,728108
ES709,Tenerife,2004,750406
ES709,Tenerife,2005,773807
ES709,Tenerife,2006,794985
ES709,Tenerife,2007,815793
ES709,Tenerife,2008,836512
ES709,Tenerife,2009,852747
ES709,Tenerife,2010,861859
ES709,Tenerife,2011,871073
ES709,Tenerife,2012,880765
ES709,Tenerife,2013,886038
ES709,Tenerife,2014,888709
ES709,Tenerife,2015,890057
ES709,Tenerife,2016,890258
ES709,Tenerife,2017,896214
ES709,Tenerife,2018,905307
ES709,Tenerife,2019,916449
ES709,Tenerife,2020,928551
ES709,Tenerife,2021,930570
ES709,Tenerife,2022,934449
ES709,Tenerife,2023,948815
ES709,Tenerife,2024,959189
