ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,date,max,mean,min,stdDev
229,Spain,2724,Cataluña/Catalunya,25807,Girona,NO,3000,Member State,1000,0.642707100704,7.22557687837,2018-01,121.38999938964844,2.4001847934127856,0.23999999463558197,7.209834212939375
229,Spain,2724,Cataluña/Catalunya,25808,Lleida,NO,3000,Member State,1000,1.32579375872,8.66922111082,2018-01,93.2300033569336,1.007039063118708,0.1599999964237213,3.334294615784041
229,Spain,2724,Cataluña/Catalunya,25809,Tarragona,NO,3000,Member State,1000,0.671772407917,7.3852738952,2018-01,324.5899963378906,2.971834972507159,0.20999999344348907,10.752900831549564
229,Spain,2725,Ciudad Autónoma de Ceuta,25810,Ceuta,NO,3000,Member State,1000,0.00193840568855,0.263057485005,2018-01,183.38999938964844,36.14031143647438,0.7900000214576721,47.793360514397584
229,Spain,2730,Ciudad Autónoma de Melilla,25821,Melilla,NO,3000,Member State,1000,0.00170147174994,0.209330586007,2018-01,240.39999389648438,42.52344302581274,0.44999998807907104,55.61594948482743
229,Spain,2729,Comunidad de Madrid,25820,Madrid,NO,3000,Member State,1000,0.85314574833,7.95354694386,2018-01,372.8800048828125,8.91222363992562,0.27000001072883606,19.638569800862644
229,Spain,2732,Comunidad Foral de Navarra,25823,Navarra,NO,3000,Member State,1000,1.14286901846,8.13683211409,2018-01,103.30999755859375,1.3342485074921793,0.25,4.148216655880868
229,Spain,2726,Comunitat Valenciana,25811,Alicante/Alacant,NO,3000,Member State,1000,0.602938120048,4.91900450372,2018-01,194.07000732421875,6.570700797829749,0.3199999928474426,16.64793171437406
229,Spain,2726,Comunitat Valenciana,25812,Castellón/Castelló,NO,3000,Member State,1000,0.702407071227,5.20904906818,2018-01,375.4800109863281,2.319166195230752,0.23000000417232513,10.250996303083108
229,Spain,2726,Comunitat Valenciana,25813,Valencia/València,NO,3000,Member State,1000,1.13491332308,7.65425905995,2018-01,252.83999633789062,3.761217077160314,0.20999999344348907,12.700637220818187
229,Spain,2727,Extremadura,25814,Badajoz,NO,3000,Member State,1000,2.25114125502,11.3875653121,2018-01,110.80000305175781,0.7649263005354529,0.18000000715255737,3.119064796719873
229,Spain,2727,Extremadura,25815,Cáceres,NO,3000,Member State,1000,2.08380495661,9.66403710866,2018-01,123.62999725341797,0.582092427264593,0.20000000298023224,2.0453260383225826
229,Spain,2728,Galicia,25816,A Coruña,NO,3000,Member State,1000,0.876603424912,9.25898733538,2018-01,71.66000366210938,1.5561417705191287,0.27000001072883606,3.4366626600811765
229,Spain,2728,Galicia,25817,Lugo,NO,3000,Member State,1000,1.09156670825,7.10927383782,2018-01,75.83999633789062,0.7340132888174953,0.20999999344348907,1.8432916139546673
229,Spain,2728,Galicia,25818,Ourense,NO,3000,Member State,1000,0.793028264585,6.13493170404,2018-01,49.5,0.82631668427018,0.23000000417232513,1.710885818158826
229,Spain,2728,Galicia,25819,Pontevedra,NO,3000,Member State,1000,0.490017237514,6.68975469759,2018-01,172.4499969482422,2.3108379298407757,0.33000001311302185,4.877508563950331
229,Spain,2719,Illes Balears,25788,Illes Balears,NO,3000,Member State,1000,0.524886425898,8.59100672707,2018-01,297.2200012207031,2.9053618912754713,0.2199999988079071,9.164743145327622
229,Spain,2734,La Rioja,25827,La Rioja,NO,3000,Member State,1000,0.55057769725,6.10818686309,2018-01,188.3300018310547,1.8431941663260911,0.20999999344348907,8.021024771220484
229,Spain,2733,País Vasco/Euskadi,25824,Araba/Álava,NO,3000,Member State,1000,0.334429631124,6.85507190096,2018-01,147.69000244140625,2.1754402245325615,0.25999999046325684,8.089899553426322
229,Spain,2733,País Vasco/Euskadi,25826,Bizkaia,NO,3000,Member State,1000,0.244812775257,4.18246324021,2018-01,208.9499969482422,4.756655228669234,0.3700000047683716,11.941922280761352
229,Spain,2733,País Vasco/Euskadi,25825,Gipuzkoa,NO,3000,Member State,1000,0.22077007236,3.02009473577,2018-01,107.01000213623047,2.7036888716745886,0.30000001192092896,5.947708894936024
229,Spain,2718,Principado de Asturias,25787,Asturias,NO,3000,Member State,1000,1.18262484116,8.56523322611,2018-01,365.80999755859375,1.593147345602327,0.1899999976158142,5.787301124396695
229,Spain,2731,Región de Murcia,25822,Murcia,NO,3000,Member State,1000,1.1645310631,6.50003022336,2018-01,276.1300048828125,3.040168443020075,0.23000000417232513,9.78571561034147
229,Spain,2716,Andalucía,25776,Almería,NO,3000,Member State,1000,0.886192499648,5.75745860612,2018-02,156.3699951171875,1.538935033294497,0.11999999731779099,6.808440286170312
229,Spain,2716,Andalucía,25777,Cádiz,NO,3000,Member State,1000,0.740346143201,6.35367203927,2018-02,302.8299865722656,3.0800963369982464,0.1599999964237213,13.986584406193582
229,Spain,2716,Andalucía,25778,Córdoba,NO,3000,Member State,1000,1.41244419758,8.3165282639,2018-02,172.77999877929688,1.186486652689745,0.10999999940395355,5.933818725703496
229,Spain,2716,Andalucía,25779,Granada,NO,3000,Member State,1000,1.28192739049,7.14942487937,2018-02,170.80999755859375,1.3007573189332104,0.10999999940395355,5.807284751692105
229,Spain,2716,Andalucía,25780,Huelva,NO,3000,Member State,1000,1.01915750439,7.58235097298,2018-02,253.1199951171875,1.2141361209741621,0.10999999940395355,7.102242392437442
229,Spain,2716,Andalucía,25781,Jaén,NO,3000,Member State,1000,1.38465996173,6.88543572279,2018-02,192.38999938964844,1.073783021455197,0.09000000357627869,5.032940373601664
229,Spain,2716,Andalucía,25782,Málaga,NO,3000,Member State,1000,0.734724021361,5.88826616484,2018-02,203.85000610351562,3.3471538470588946,0.18000000715255737,12.521267868469396
229,Spain,2716,Andalucía,25783,Sevilla,NO,3000,Member State,1000,1.42654426288,9.88198181095,2018-02,191.6999969482422,2.4801041439988643,0.15000000596046448,10.557089406876814
229,Spain,2717,Aragón,25784,Huesca,NO,3000,Member State,1000,1.71150396052,8.19391024214,2018-02,229.27000427246094,0.6092324434502466,-0.14000000059604645,3.138288148099515
229,Spain,2717,Aragón,25785,Teruel,NO,3000,Member State,1000,1.57707344393,9.23671256637,2018-02,87.72000122070312,0.50370864003841,0.10999999940395355,1.893885600956656
229,Spain,2717,Aragón,25786,Zaragoza,NO,3000,Member State,1000,1.86627538573,12.3340747389,2018-02,203.74000549316406,1.323113688376823,0.07000000029802322,7.208984501381604
229,Spain,2720,Canarias,25789,Las Palmas,NO,3000,Member State,1000,0.373677589127,6.12477458292,2018-02,178.8300018310547,3.8703035607325535,0.10000000149011612,10.866080920256964
229,Spain,2720,Canarias,25790,Santa Cruz de Tenerife,NO,3000,Member State,1000,0.313248301826,4.95817914947,2018-02,139.41000366210938,2.758570568977179,-0.25,7.994228810124377
229,Spain,2721,Cantabria,25791,Cantabria,NO,3000,Member State,1000,0.589166695478,7.53040564702,2018-02,150.0399932861328,1.80966339987606,0.10999999940395355,5.354831566234059
229,Spain,2723,Castilla-La Mancha,25801,Albacete,NO,3000,Member State,1000,1.54830889239,7.87735619077,2018-02,117.52999877929688,0.6033186468110442,0.019999999552965164,2.974621758091218
229,Spain,2723,Castilla-La Mancha,25802,Ciudad Real,NO,3000,Member State,1000,2.05814212893,9.88637809959,2018-02,478.0899963378906,0.812556623151039,0.07000000029802322,5.0476329701346785
229,Spain,2723,Castilla-La Mancha,25803,Cuenca,NO,3000,Member State,1000,1.80502780543,7.96038743127,2018-02,121.4800033569336,0.5270776400727473,0.03999999910593033,2.2136307259764574
229,Spain,2723,Castilla-La Mancha,25804,Guadalajara,NO,3000,Member State,1000,1.30336676502,8.53699480678,2018-02,86.0999984741211,0.683476357449045,0.05999999865889549,2.7853415943953204
229,Spain,2723,Castilla-La Mancha,25805,Toledo,NO,3000,Member State,1000,1.61599176992,9.86785726653,2018-02,102.83999633789062,1.2388662930329872,0.10999999940395355,4.224342630019333
229,Spain,2722,Castilla y León,25792,Ávila,NO,3000,Member State,1000,0.856068425356,6.58616264855,2018-02,60.849998474121094,0.6266761126807121,0.10999999940395355,1.8234334847779312
229,Spain,2722,Castilla y León,25793,Burgos,NO,3000,Member State,1000,1.56195210704,12.0748173395,2018-02,91.55000305175781,0.6992130986423484,0.10000000149011612,2.872230763844192
229,Spain,2722,Castilla y León,25794,León,NO,3000,Member State,1000,1.70975816341,8.96863467206,2018-02,98.08000183105469,0.8681931623806406,0.09000000357627869,3.0488563626999987
229,Spain,2722,Castilla y León,25795,Palencia,NO,3000,Member State,1000,0.880156096345,7.64307333451,2018-02,116.02999877929688,0.6794148837999903,0.07999999821186066,3.041578457051221
229,Spain,2722,Castilla y León,25796,Salamanca,NO,3000,Member State,1000,1.31270853102,7.30516258095,2018-02,155.36000061035156,0.7342722910301973,0.07999999821186066,4.183879755692205
229,Spain,2722,Castilla y León,25797,Segovia,NO,3000,Member State,1000,0.742809844262,5.38665607841,2018-02,101.87000274658203,0.8870908047624799,0.11999999731779099,2.7270098535006055
229,Spain,2722,Castilla y León,25798,Soria,NO,3000,Member State,1000,1.11353262282,6.95856266995,2018-02,993.3800048828125,0.6115274014499122,0.07999999821186066,6.872676351044898
229,Spain,2722,Castilla y León,25799,Valladolid,NO,3000,Member State,1000,0.876404339164,7.79725649387,2018-02,116.56999969482422,1.4020484865923781,0.12999999523162842,5.6516916471834895
229,Spain,2722,Castilla y León,25800,Zamora,NO,3000,Member State,1000,1.14152695292,7.87214288017,2018-02,107.77999877929688,0.5163286374287226,0.05999999865889549,2.4943168314884994
229,Spain,2724,Cataluña/Catalunya,25806,Barcelona,NO,3000,Member State,1000,0.832713799105,8.05689188032,2018-02,288.2799987792969,7.545616575636086,0.18000000715255737,19.429353613924025
229,Spain,2724,Cataluña/Catalunya,25807,Girona,NO,3000,Member State,1000,0.642707100704,7.22557687837,2018-02,121.30999755859375,2.5198678099799325,0.20999999344348907,7.099137902492261
229,Spain,2724,Cataluña/Catalunya,25808,Lleida,NO,3000,Member State,1000,1.32579375872,8.66922111082,2018-02,95.0199966430664,1.0094460336714697,0.10000000149011612,3.3723000937752925
229,Spain,2724,Cataluña/Catalunya,25809,Tarragona,NO,3000,Member State,1000,0.671772407917,7.3852738952,2018-02,6242.60986328125,4.044636540439014,0.12999999523162842,70.9010560815855
229,Spain,2725,Ciudad Autónoma de Ceuta,25810,Ceuta,NO,3000,Member State,1000,0.00193840568855,0.263057485005,2018-02,170.66000366210938,35.79715373618441,0.6600000262260437,45.95731506739089
229,Spain,2730,Ciudad Autónoma de Melilla,25821,Melilla,NO,3000,Member State,1000,0.00170147174994,0.209330586007,2018-02,287.5899963378906,54.08379684051438,0.3100000023841858,70.54289693842351
229,Spain,2729,Comunidad de Madrid,25820,Madrid,NO,3000,Member State,1000,0.85314574833,7.95354694386,2018-02,440.1400146484375,9.493703172150184,0.15000000596046448,21.08640476018881
229,Spain,2732,Comunidad Foral de Navarra,25823,Navarra,NO,3000,Member State,1000,1.14286901846,8.13683211409,2018-02,93.22000122070312,1.298927240509541,0.05999999865889549,4.367050521803805
229,Spain,2726,Comunitat Valenciana,25811,Alicante/Alacant,NO,3000,Member State,1000,0.602938120048,4.91900450372,2018-02,188.1300048828125,6.53430351349461,0.20999999344348907,16.245012253444173
229,Spain,2726,Comunitat Valenciana,25812,Castellón/Castelló,NO,3000,Member State,1000,0.702407071227,5.20904906818,2018-02,262.0199890136719,2.2647867462840665,0.09000000357627869,9.912860891176745
229,Spain,2726,Comunitat Valenciana,25813,Valencia/València,NO,3000,Member State,1000,1.13491332308,7.65425905995,2018-02,302.1199951171875,3.7742117169308593,0.05000000074505806,13.431478581717254
229,Spain,2727,Extremadura,25814,Badajoz,NO,3000,Member State,1000,2.25114125502,11.3875653121,2018-02,123.94000244140625,0.7479849484912907,0.09000000357627869,3.4458039058653904
229,Spain,2727,Extremadura,25815,Cáceres,NO,3000,Member State,1000,2.08380495661,9.66403710866,2018-02,130.10000610351562,0.528971319699852,0.07000000029802322,2.198697203861459
229,Spain,2728,Galicia,25816,A Coruña,NO,3000,Member State,1000,0.876603424912,9.25898733538,2018-02,111.76000213623047,1.8298517078802263,0.18000000715255737,5.212211178677681
229,Spain,2728,Galicia,25817,Lugo,NO,3000,Member State,1000,1.09156670825,7.10927383782,2018-02,95.22000122070312,0.6874668293512745,0.15000000596046448,2.34807594750117
229,Spain,2728,Galicia,25818,Ourense,NO,3000,Member State,1000,0.793028264585,6.13493170404,2018-02,112.22000122070312,0.8264616745286031,0.14000000059604645,2.7012057263076867
229,Spain,2728,Galicia,25819,Pontevedra,NO,3000,Member State,1000,0.490017237514,6.68975469759,2018-02,153.11000061035156,2.7990434403719986,0.18000000715255737,6.756522483672104
229,Spain,2719,Illes Balears,25788,Illes Balears,NO,3000,Member State,1000,0.524886425898,8.59100672707,2018-02,274.5,2.8037302042306673,0.10000000149011612,8.874946936336155
229,Spain,2734,La Rioja,25827,La Rioja,NO,3000,Member State,1000,0.55057769725,6.10818686309,2018-02,150.1699981689453,1.5769354145461287,0.11999999731779099,6.5677366943778015
229,Spain,2733,País Vasco/Euskadi,25824,Araba/Álava,NO,3000,Member State,1000,0.334429631124,6.85507190096,2018-02,128.75,2.012659255591482,0.11999999731779099,7.850836449638821
229,Spain,2733,País Vasco/Euskadi,25826,Bizkaia,NO,3000,Member State,1000,0.244812775257,4.18246324021,2018-02,206.07000732421875,5.633608976184252,0.18000000715255737,15.067356989280368
229,Spain,2733,País Vasco/Euskadi,25825,Gipuzkoa,NO,3000,Member State,1000,0.22077007236,3.02009473577,2018-02,169.4499969482422,3.665614167576774,0.1899999976158142,10.546276518311544
229,Spain,2718,Principado de Asturias,25787,Asturias,NO,3000,Member State,1000,1.18262484116,8.56523322611,2018-02,161.94000244140625,1.4345680198781343,0.1599999964237213,5.014913686019452
229,Spain,2731,Región de Murcia,25822,Murcia,NO,3000,Member State,1000,1.1645310631,6.50003022336,2018-02,271.1499938964844,3.103671000032027,0.15000000596046448,9.890822432979817
229,Spain,2716,Andalucía,25776,Almería,NO,3000,Member State,1000,0.886192499648,5.75745860612,2018-03,160.55999755859375,1.5189575854556185,0.14000000059604645,6.840359081122643
229,Spain,2716,Andalucía,25777,Cádiz,NO,3000,Member State,1000,0.740346143201,6.35367203927,2018-03,257.3800048828125,2.6692719839245447,0.18000000715255737,11.957284022488437
229,Spain,2716,Andalucía,25778,Córdoba,NO,3000,Member State,1000,1.41244419758,8.3165282639,2018-03,132.8000030517578,0.9816666411629694,0.12999999523162842,4.290628811246218
229,Spain,2716,Andalucía,25779,Granada,NO,3000,Member State,1000,1.28192739049,7.14942487937,2018-03,98.94000244140625,1.0530615608271603,0.10000000149011612,3.907780408715479
229,Spain,2716,Andalucía,25780,Huelva,NO,3000,Member State,1000,1.01915750439,7.58235097298,2018-03,180.7100067138672,1.023969147356709,0.12999999523162842,5.570640694083163
229,Spain,2716,Andalucía,25781,Jaén,NO,3000,Member State,1000,1.38465996173,6.88543572279,2018-03,145.27000427246094,0.9452975339312629,0.15000000596046448,3.7694000266387158
229,Spain,2716,Andalucía,25782,Málaga,NO,3000,Member State,1000,0.734724021361,5.88826616484,2018-03,199.50999450683594,3.140711728371467,0.17000000178813934,11.819811652055577
229,Spain,2716,Andalucía,25783,Sevilla,NO,3000,Member State,1000,1.42654426288,9.88198181095,2018-03,142.72999572753906,2.054477968202499,0.1599999964237213,8.284203243316702
229,Spain,2717,Aragón,25784,Huesca,NO,3000,Member State,1000,1.71150396052,8.19391024214,2018-03,215.14999389648438,0.6655899158620147,0.03999999910593033,3.102026572076696
229,Spain,2717,Aragón,25785,Teruel,NO,3000,Member State,1000,1.57707344393,9.23671256637,2018-03,146.35000610351562,0.5760575514850954,0.09000000357627869,2.3716465510829488
229,Spain,2717,Aragón,25786,Zaragoza,NO,3000,Member State,1000,1.86627538573,12.3340747389,2018-03,191.13999938964844,1.417248337108551,0.14000000059604645,7.316123150503801
229,Spain,2720,Canarias,25789,Las Palmas,NO,3000,Member State,1000,0.373677589127,6.12477458292,2018-03,216.49000549316406,4.012045249661911,0.0,11.268979522588108
229,Spain,2720,Canarias,25790,Santa Cruz de Tenerife,NO,3000,Member State,1000,0.313248301826,4.95817914947,2018-03,146.02999877929688,2.991297282143964,-0.18000000715255737,8.833617425819407
229,Spain,2721,Cantabria,25791,Cantabria,NO,3000,Member State,1000,0.589166695478,7.53040564702,2018-03,114.52999877929688,1.9668858269208962,0.10999999940395355,5.7334283147829
229,Spain,2723,Castilla-La Mancha,25801,Albacete,NO,3000,Member State,1000,1.54830889239,7.87735619077,2018-03,135.25999450683594,0.666458908939257,0.1599999964237213,3.09618111580828
229,Spain,2723,Castilla-La Mancha,25802,Ciudad Real,NO,3000,Member State,1000,2.05814212893,9.88637809959,2018-03,228.8000030517578,0.797225213061575,0.10000000149011612,3.831642445849334
229,Spain,2723,Castilla-La Mancha,25803,Cuenca,NO,3000,Member State,1000,1.80502780543,7.96038743127,2018-03,108.23999786376953,0.6010730098826399,0.10000000149011612,2.0425475148984953
229,Spain,2723,Castilla-La Mancha,25804,Guadalajara,NO,3000,Member State,1000,1.30336676502,8.53699480678,2018-03,77.12000274658203,0.7231341842516056,0.10999999940395355,2.510635301992409
229,Spain,2723,Castilla-La Mancha,25805,Toledo,NO,3000,Member State,1000,1.61599176992,9.86785726653,2018-03,94.7699966430664,1.2232656046017982,0.10000000149011612,3.7850420540290983
229,Spain,2722,Castilla y León,25792,Ávila,NO,3000,Member State,1000,0.856068425356,6.58616264855,2018-03,63.029998779296875,0.610256507468843,0.10999999940395355,1.7893295391579067
229,Spain,2722,Castilla y León,25793,Burgos,NO,3000,Member State,1000,1.56195210704,12.0748173395,2018-03,99.06999969482422,0.7843497218508534,-0.07999999821186066,3.116805354983575
229,Spain,2722,Castilla y León,25794,León,NO,3000,Member State,1000,1.70975816341,8.96863467206,2018-03,76.8499984741211,0.8412103825481696,0.0,2.4428810978274096
229,Spain,2722,Castilla y León,25795,Palencia,NO,3000,Member State,1000,0.880156096345,7.64307333451,2018-03,119.08000183105469,0.6919208412060235,0.07000000029802322,3.0685514411855825
229,Spain,2722,Castilla y León,25796,Salamanca,NO,3000,Member State,1000,1.31270853102,7.30516258095,2018-03,142.02000427246094,0.707444771129488,0.009999999776482582,3.5980934249207586
229,Spain,2722,Castilla y León,25797,Segovia,NO,3000,Member State,1000,0.742809844262,5.38665607841,2018-03,93.0999984741211,0.8069103562449732,0.14000000059604645,2.4857171332977277
229,Spain,2722,Castilla y León,25798,Soria,NO,3000,Member State,1000,1.11353262282,6.95856266995,2018-03,427.4200134277344,0.6101907151796918,0.14000000059604645,3.8784324253241844
229,Spain,2722,Castilla y León,25799,Valladolid,NO,3000,Member State,1000,0.876404339164,7.79725649387,2018-03,145.38999938964844,1.384877637061916,0.10000000149011612,5.474467723975601
229,Spain,2722,Castilla y León,25800,Zamora,NO,3000,Member State,1000,1.14152695292,7.87214288017,2018-03,97.83999633789062,0.5391394162959989,0.12999999523162842,1.9010191076713716
229,Spain,2724,Cataluña/Catalunya,25806,Barcelona,NO,3000,Member State,1000,0.832713799105,8.05689188032,2018-03,281.20001220703125,7.993569505223827,0.20000000298023224,20.96745811067503
229,Spain,2724,Cataluña/Catalunya,25807,Girona,NO,3000,Member State,1000,0.642707100704,7.22557687837,2018-03,121.80000305175781,2.4886730741004146,0.1899999976158142,7.525233867099809
229,Spain,2724,Cataluña/Catalunya,25808,Lleida,NO,3000,Member State,1000,1.32579375872,8.66922111082,2018-03,109.31999969482422,1.0010649045323998,0.14000000059604645,3.5160728150315186
229,Spain,2724,Cataluña/Catalunya,25809,Tarragona,NO,3000,Member State,1000,0.671772407917,7.3852738952,2018-03,307.1600036621094,2.9007616405983274,0.1899999976158142,10.56048305592343
229,Spain,2725,Ciudad Autónoma de Ceuta,25810,Ceuta,NO,3000,Member State,1000,0.00193840568855,0.263057485005,2018-03,156.36000061035156,29.91356396322736,0.75,38.13912908740098
229,Spain,2730,Ciudad Autónoma de Melilla,25821,Melilla,NO,3000,Member State,1000,0.00170147174994,0.209330586007,2018-03,261.010009765625,45.3052825668962,0.23999999463558197,58.963238901684214
229,Spain,2729,Comunidad de Madrid,25820,Madrid,NO,3000,Member State,1000,0.85314574833,7.95354694386,2018-03,323.19000244140625,9.154994496865614,0.23000000417232513,19.662520162845347
229,Spain,2732,Comunidad Foral de Navarra,25823,Navarra,NO,3000,Member State,1000,1.14286901846,8.13683211409,2018-03,115.04000091552734,1.5167570381305646,0.14000000059604645,5.124313063385388
229,Spain,2726,Comunitat Valenciana,25811,Alicante/Alacant,NO,3000,Member State,1000,0.602938120048,4.91900450372,2018-03,199.57000732421875,6.757530956460052,0.3199999928474426,17.130528121127597
229,Spain,2726,Comunitat Valenciana,25812,Castellón/Castelló,NO,3000,Member State,1000,0.702407071227,5.20904906818,2018-03,208.58999633789062,2.358476257249374,0.18000000715255737,10.122854944990072
229,Spain,2726,Comunitat Valenciana,25813,Valencia/València,NO,3000,Member State,1000,1.13491332308,7.65425905995,2018-03,350.9700012207031,4.030976185335544,0.18000000715255737,14.761595812615203
229,Spain,2727,Extremadura,25814,Badajoz,NO,3000,Member State,1000,2.25114125502,11.3875653121,2018-03,107.69000244140625,0.6839100952493686,0.09000000357627869,2.903992269253046
229,Spain,2727,Extremadura,25815,Cáceres,NO,3000,Member State,1000,2.08380495661,9.66403710866,2018-03,103.97000122070312,0.5001428696156919,0.03999999910593033,1.7720040823424856
229,Spain,2728,Galicia,25816,A Coruña,NO,3000,Member State,1000,0.876603424912,9.25898733538,2018-03,105.88999938964844,1.6987930485396305,0.18000000715255737,4.474977653941554
229,Spain,2728,Galicia,25817,Lugo,NO,3000,Member State,1000,1.09156670825,7.10927383782,2018-03,82.8499984741211,0.6628400182631181,0.10000000149011612,1.8639683930903848
229,Spain,2728,Galicia,25818,Ourense,NO,3000,Member State,1000,0.793028264585,6.13493170404,2018-03,79.87000274658203,0.7501867540806337,0.14000000059604645,2.069856708200319
229,Spain,2728,Galicia,25819,Pontevedra,NO,3000,Member State,1000,0.490017237514,6.68975469759,2018-03,118.5999984741211,2.251947612981604,0.20000000298023224,4.752609574617653
229,Spain,2719,Illes Balears,25788,Illes Balears,NO,3000,Member State,1000,0.524886425898,8.59100672707,2018-03,282.8699951171875,2.8715698309678444,0.15000000596046448,9.173646107938826
