provincia,nombre_municipio,codigo_municipio,anio,pib
A Coruña,Abegondo,15001,2015,10418.0
A Coruña,Abegondo,15001,2016,10750.0
A Coruña,Abegondo,15001,2017,10997.0
A Coruña,Abegondo,15001,2018,11604.0
A Coruña,Abegondo,15001,2019,12322.0
A Coruña,Abegondo,15001,2020,12321.0
A Coruña,Abegondo,15001,2021,12963.0
A Coruña,Abegondo,15001,2022,13806.0
A Coruña,Abegondo,15001,2023,14906.0
A Coruña,Ames,15002,2015,10738.0
A Coruña,Ames,15002,2016,11045.0
A Coruña,Ames,15002,2017,11373.0
A Coruña,Ames,15002,2018,11754.0
A Coruña,Ames,15002,2019,12309.0
A Coruña,Ames,15002,2020,12404.0
A Coruña,Ames,15002,2021,13038.0
A Coruña,Ames,15002,2022,13963.0
A Coruña,Ames,15002,2023,15004.0
A Coruña,Aranga,15003,2015,9963.0
A Coruña,Aranga,15003,2016,10211.0
A Coruña,Aranga,15003,2017,10694.0
A Coruña,Aranga,15003,2018,11160.0
A Coruña,Aranga,15003,2019,11593.0
A Coruña,Aranga,15003,2020,11891.0
A Coruña,Aranga,15003,2021,12079.0
A Coruña,Aranga,15003,2022,13257.0
A Coruña,Aranga,15003,2023,14728.0
A Coruña,Ares,15004,2015,10996.0
A Coruña,Ares,15004,2016,11266.0
A Coruña,Ares,15004,2017,11317.0
A Coruña,Ares,15004,2018,12032.0
A Coruña,Ares,15004,2019,12650.0
A Coruña,Ares,15004,2020,12821.0
A Coruña,Ares,15004,2021,13363.0
A Coruña,Ares,15004,2022,14288.0
A Coruña,Ares,15004,2023,15579.0
A Coruña,Arteixo,15005,2015,9845.0
A Coruña,Arteixo,15005,2016,10143.0
A Coruña,Arteixo,15005,2017,10534.0
A Coruña,Arteixo,15005,2018,10989.0
A Coruña,Arteixo,15005,2019,11540.0
A Coruña,Arteixo,15005,2020,11462.0
A Coruña,Arteixo,15005,2021,11970.0
A Coruña,Arteixo,15005,2022,12917.0
A Coruña,Arteixo,15005,2023,13920.0
A Coruña,Arzúa,15006,2015,8895.0
A Coruña,Arzúa,15006,2016,9249.0
A Coruña,Arzúa,15006,2017,9661.0
A Coruña,Arzúa,15006,2018,10208.0
A Coruña,Arzúa,15006,2019,10874.0
A Coruña,Arzúa,15006,2020,10993.0
A Coruña,Arzúa,15006,2021,11633.0
A Coruña,Arzúa,15006,2022,12632.0
A Coruña,Arzúa,15006,2023,13775.0
A Coruña,"Baña, A",15007,2015,8902.0
A Coruña,"Baña, A",15007,2016,9272.0
A Coruña,"Baña, A",15007,2017,9706.0
A Coruña,"Baña, A",15007,2018,10241.0
A Coruña,"Baña, A",15007,2019,10810.0
A Coruña,"Baña, A",15007,2020,10907.0
A Coruña,"Baña, A",15007,2021,11482.0
A Coruña,"Baña, A",15007,2022,12663.0
A Coruña,"Baña, A",15007,2023,13641.0
A Coruña,Bergondo,15008,2015,11946.0
A Coruña,Bergondo,15008,2016,12797.0
A Coruña,Bergondo,15008,2017,12680.0
A Coruña,Bergondo,15008,2018,13480.0
A Coruña,Bergondo,15008,2019,13757.0
A Coruña,Bergondo,15008,2020,14048.0
A Coruña,Bergondo,15008,2021,13569.0
A Coruña,Bergondo,15008,2022,15909.0
A Coruña,Bergondo,15008,2023,17241.0
A Coruña,Betanzos,15009,2015,10669.0
A Coruña,Betanzos,15009,2016,10824.0
A Coruña,Betanzos,15009,2017,11071.0
A Coruña,Betanzos,15009,2018,11494.0
A Coruña,Betanzos,15009,2019,11994.0
A Coruña,Betanzos,15009,2020,12092.0
A Coruña,Betanzos,15009,2021,12558.0
A Coruña,Betanzos,15009,2022,13384.0
A Coruña,Betanzos,15009,2023,14407.0
A Coruña,Boimorto,15010,2015,9139.0
A Coruña,Boimorto,15010,2016,9227.0
A Coruña,Boimorto,15010,2017,9504.0
A Coruña,Boimorto,15010,2018,10262.0
A Coruña,Boimorto,15010,2019,10765.0
A Coruña,Boimorto,15010,2020,10887.0
A Coruña,Boimorto,15010,2021,11461.0
A Coruña,Boimorto,15010,2022,12331.0
A Coruña,Boimorto,15010,2023,13590.0
A Coruña,Boiro,15011,2015,9246.0
A Coruña,Boiro,15011,2016,9644.0
A Coruña,Boiro,15011,2017,9896.0
A Coruña,Boiro,15011,2018,10429.0
A Coruña,Boiro,15011,2019,10929.0
A Coruña,Boiro,15011,2020,11428.0
A Coruña,Boiro,15011,2021,11557.0
A Coruña,Boiro,15011,2022,12620.0
A Coruña,Boiro,15011,2023,13341.0
A Coruña,Boqueixón,15012,2015,9655.0
A Coruña,Boqueixón,15012,2016,10038.0
A Coruña,Boqueixón,15012,2017,10424.0
A Coruña,Boqueixón,15012,2018,11101.0
A Coruña,Boqueixón,15012,2019,11669.0
A Coruña,Boqueixón,15012,2020,12426.0
A Coruña,Boqueixón,15012,2021,12773.0
A Coruña,Boqueixón,15012,2022,13242.0
A Coruña,Boqueixón,15012,2023,14522.0
A Coruña,Brión,15013,2015,10652.0
A Coruña,Brión,15013,2016,10864.0
A Coruña,Brión,15013,2017,11243.0
A Coruña,Brión,15013,2018,11743.0
A Coruña,Brión,15013,2019,12456.0
A Coruña,Brión,15013,2020,12473.0
A Coruña,Brión,15013,2021,12993.0
A Coruña,Brión,15013,2022,13923.0
A Coruña,Brión,15013,2023,14930.0
A Coruña,Cabana de Bergantiños,15014,2015,8816.0
A Coruña,Cabana de Bergantiños,15014,2016,9061.0
A Coruña,Cabana de Bergantiños,15014,2017,9539.0
A Coruña,Cabana de Bergantiños,15014,2018,10074.0
A Coruña,Cabana de Bergantiños,15014,2019,10774.0
A Coruña,Cabana de Bergantiños,15014,2020,10981.0
A Coruña,Cabana de Bergantiños,15014,2021,11569.0
A Coruña,Cabana de Bergantiños,15014,2022,12422.0
A Coruña,Cabana de Bergantiños,15014,2023,13456.0
A Coruña,Cabanas,15015,2015,12130.0
A Coruña,Cabanas,15015,2016,12089.0
A Coruña,Cabanas,15015,2017,12511.0
A Coruña,Cabanas,15015,2018,12957.0
A Coruña,Cabanas,15015,2019,13556.0
A Coruña,Cabanas,15015,2020,13752.0
A Coruña,Cabanas,15015,2021,14389.0
A Coruña,Cabanas,15015,2022,15442.0
A Coruña,Cabanas,15015,2023,16471.0
A Coruña,Camariñas,15016,2015,7833.0
A Coruña,Camariñas,15016,2016,8112.0
A Coruña,Camariñas,15016,2017,8498.0
A Coruña,Camariñas,15016,2018,8874.0
A Coruña,Camariñas,15016,2019,9392.0
A Coruña,Camariñas,15016,2020,9544.0
A Coruña,Camariñas,15016,2021,10175.0
A Coruña,Camariñas,15016,2022,10875.0
A Coruña,Camariñas,15016,2023,11871.0
A Coruña,Cambre,15017,2015,10812.0
A Coruña,Cambre,15017,2016,11174.0
A Coruña,Cambre,15017,2017,11424.0
A Coruña,Cambre,15017,2018,11961.0
A Coruña,Cambre,15017,2019,12601.0
A Coruña,Cambre,15017,2020,12674.0
A Coruña,Cambre,15017,2021,13177.0
A Coruña,Cambre,15017,2022,14155.0
A Coruña,Cambre,15017,2023,15244.0
A Coruña,"Capela, A",15018,2015,11158.0
A Coruña,"Capela, A",15018,2016,11191.0
A Coruña,"Capela, A",15018,2017,11567.0
A Coruña,"Capela, A",15018,2018,12146.0
A Coruña,"Capela, A",15018,2019,12659.0
A Coruña,"Capela, A",15018,2020,12748.0
A Coruña,"Capela, A",15018,2021,13322.0
A Coruña,"Capela, A",15018,2022,14256.0
A Coruña,"Capela, A",15018,2023,15515.0
A Coruña,Carballo,15019,2015,9077.0
A Coruña,Carballo,15019,2016,9498.0
A Coruña,Carballo,15019,2017,9922.0
A Coruña,Carballo,15019,2018,10353.0
A Coruña,Carballo,15019,2019,10854.0
A Coruña,Carballo,15019,2020,11037.0
A Coruña,Carballo,15019,2021,11561.0
A Coruña,Carballo,15019,2022,12260.0
A Coruña,Carballo,15019,2023,13292.0
A Coruña,Cariño,15901,2015,8969.0
A Coruña,Cariño,15901,2016,9314.0
A Coruña,Cariño,15901,2017,9622.0
A Coruña,Cariño,15901,2018,10036.0
A Coruña,Cariño,15901,2019,10641.0
A Coruña,Cariño,15901,2020,10581.0
A Coruña,Cariño,15901,2021,11248.0
A Coruña,Cariño,15901,2022,11509.0
A Coruña,Cariño,15901,2023,12248.0
A Coruña,Carnota,15020,2015,9084.0
A Coruña,Carnota,15020,2016,9269.0
A Coruña,Carnota,15020,2017,9652.0
A Coruña,Carnota,15020,2018,10117.0
A Coruña,Carnota,15020,2019,10565.0
A Coruña,Carnota,15020,2020,10729.0
A Coruña,Carnota,15020,2021,11247.0
A Coruña,Carnota,15020,2022,11909.0
A Coruña,Carnota,15020,2023,12947.0
A Coruña,Carral,15021,2015,10279.0
A Coruña,Carral,15021,2016,10595.0
A Coruña,Carral,15021,2017,11002.0
A Coruña,Carral,15021,2018,11317.0
A Coruña,Carral,15021,2019,11884.0
A Coruña,Carral,15021,2020,11892.0
A Coruña,Carral,15021,2021,12245.0
A Coruña,Carral,15021,2022,13394.0
A Coruña,Carral,15021,2023,14795.0
A Coruña,Cedeira,15022,2015,9467.0
A Coruña,Cedeira,15022,2016,9622.0
A Coruña,Cedeira,15022,2017,10091.0
A Coruña,Cedeira,15022,2018,10591.0
A Coruña,Cedeira,15022,2019,10999.0
A Coruña,Cedeira,15022,2020,11070.0
A Coruña,Cedeira,15022,2021,11787.0
A Coruña,Cedeira,15022,2022,12199.0
A Coruña,Cedeira,15022,2023,13001.0
A Coruña,Cee,15023,2015,9408.0
A Coruña,Cee,15023,2016,9623.0
A Coruña,Cee,15023,2017,9847.0
A Coruña,Cee,15023,2018,10351.0
A Coruña,Cee,15023,2019,10798.0
A Coruña,Cee,15023,2020,10856.0
A Coruña,Cee,15023,2021,11451.0
A Coruña,Cee,15023,2022,12147.0
A Coruña,Cee,15023,2023,13166.0
A Coruña,Cerceda,15024,2015,10665.0
A Coruña,Cerceda,15024,2016,11075.0
A Coruña,Cerceda,15024,2017,11358.0
A Coruña,Cerceda,15024,2018,11974.0
A Coruña,Cerceda,15024,2019,12520.0
A Coruña,Cerceda,15024,2020,12748.0
A Coruña,Cerceda,15024,2021,13085.0
A Coruña,Cerceda,15024,2022,13844.0
A Coruña,Cerceda,15024,2023,14854.0
A Coruña,Cerdido,15025,2015,8605.0
A Coruña,Cerdido,15025,2016,9016.0
A Coruña,Cerdido,15025,2017,9298.0
A Coruña,Cerdido,15025,2018,9350.0
A Coruña,Cerdido,15025,2019,10275.0
A Coruña,Cerdido,15025,2020,10248.0
A Coruña,Cerdido,15025,2021,10982.0
A Coruña,Cerdido,15025,2022,10743.0
A Coruña,Cerdido,15025,2023,12240.0
A Coruña,Coirós,15027,2015,10748.0
A Coruña,Coirós,15027,2016,11339.0
A Coruña,Coirós,15027,2017,11529.0
A Coruña,Coirós,15027,2018,12037.0
A Coruña,Coirós,15027,2019,12677.0
A Coruña,Coirós,15027,2020,12542.0
A Coruña,Coirós,15027,2021,13198.0
A Coruña,Coirós,15027,2022,14317.0
A Coruña,Coirós,15027,2023,15543.0
A Coruña,Corcubión,15028,2015,9823.0
A Coruña,Corcubión,15028,2016,10388.0
A Coruña,Corcubión,15028,2017,10778.0
A Coruña,Corcubión,15028,2018,11158.0
A Coruña,Corcubión,15028,2019,11754.0
A Coruña,Corcubión,15028,2020,11955.0
A Coruña,Corcubión,15028,2021,12566.0
A Coruña,Corcubión,15028,2022,13425.0
A Coruña,Corcubión,15028,2023,14092.0
A Coruña,Coristanco,15029,2015,8693.0
A Coruña,Coristanco,15029,2016,9035.0
A Coruña,Coristanco,15029,2017,9309.0
A Coruña,Coristanco,15029,2018,9829.0
A Coruña,Coristanco,15029,2019,10419.0
A Coruña,Coristanco,15029,2020,10654.0
A Coruña,Coristanco,15029,2021,10999.0
A Coruña,Coristanco,15029,2022,11848.0
A Coruña,Coristanco,15029,2023,12899.0
A Coruña,"Coruña, A",15030,2015,12804.0
A Coruña,"Coruña, A",15030,2016,13273.0
A Coruña,"Coruña, A",15030,2017,13516.0
A Coruña,"Coruña, A",15030,2018,14016.0
A Coruña,"Coruña, A",15030,2019,14536.0
A Coruña,"Coruña, A",15030,2020,14591.0
A Coruña,"Coruña, A",15030,2021,14961.0
A Coruña,"Coruña, A",15030,2022,16190.0
A Coruña,"Coruña, A",15030,2023,17157.0
A Coruña,Culleredo,15031,2015,11214.0
A Coruña,Culleredo,15031,2016,11539.0
A Coruña,Culleredo,15031,2017,11695.0
A Coruña,Culleredo,15031,2018,12187.0
A Coruña,Culleredo,15031,2019,12816.0
A Coruña,Culleredo,15031,2020,12808.0
A Coruña,Culleredo,15031,2021,13357.0
A Coruña,Culleredo,15031,2022,14181.0
A Coruña,Culleredo,15031,2023,15320.0
A Coruña,Curtis,15032,2015,9631.0
A Coruña,Curtis,15032,2016,10592.0
A Coruña,Curtis,15032,2017,11596.0
A Coruña,Curtis,15032,2018,10732.0
A Coruña,Curtis,15032,2019,11177.0
A Coruña,Curtis,15032,2020,11353.0
A Coruña,Curtis,15032,2021,11769.0
A Coruña,Curtis,15032,2022,12563.0
A Coruña,Curtis,15032,2023,13651.0
A Coruña,Dodro,15033,2015,8729.0
A Coruña,Dodro,15033,2016,9121.0
A Coruña,Dodro,15033,2017,9526.0
A Coruña,Dodro,15033,2018,10143.0
A Coruña,Dodro,15033,2019,10821.0
A Coruña,Dodro,15033,2020,10855.0
A Coruña,Dodro,15033,2021,11550.0
A Coruña,Dodro,15033,2022,12154.0
A Coruña,Dodro,15033,2023,13254.0
A Coruña,Dumbría,15034,2015,8808.0
A Coruña,Dumbría,15034,2016,8980.0
A Coruña,Dumbría,15034,2017,9657.0
A Coruña,Dumbría,15034,2018,10458.0
A Coruña,Dumbría,15034,2019,11030.0
A Coruña,Dumbría,15034,2020,11027.0
A Coruña,Dumbría,15034,2021,11625.0
A Coruña,Dumbría,15034,2022,12617.0
A Coruña,Dumbría,15034,2023,13666.0
A Coruña,Fene,15035,2015,11087.0
A Coruña,Fene,15035,2016,11365.0
A Coruña,Fene,15035,2017,11573.0
A Coruña,Fene,15035,2018,12149.0
A Coruña,Fene,15035,2019,12884.0
A Coruña,Fene,15035,2020,12718.0
A Coruña,Fene,15035,2021,13289.0
A Coruña,Fene,15035,2022,14028.0
A Coruña,Fene,15035,2023,14838.0
A Coruña,Ferrol,15036,2015,11489.0
A Coruña,Ferrol,15036,2016,11695.0
A Coruña,Ferrol,15036,2017,11956.0
A Coruña,Ferrol,15036,2018,12384.0
A Coruña,Ferrol,15036,2019,13109.0
A Coruña,Ferrol,15036,2020,13116.0
A Coruña,Ferrol,15036,2021,13487.0
A Coruña,Ferrol,15036,2022,14236.0
A Coruña,Ferrol,15036,2023,15176.0
A Coruña,Fisterra,15037,2015,7603.0
A Coruña,Fisterra,15037,2016,7984.0
A Coruña,Fisterra,15037,2017,8848.0
A Coruña,Fisterra,15037,2018,8794.0
A Coruña,Fisterra,15037,2019,9313.0
A Coruña,Fisterra,15037,2020,9224.0
A Coruña,Fisterra,15037,2021,10139.0
A Coruña,Fisterra,15037,2022,10933.0
A Coruña,Fisterra,15037,2023,11826.0
A Coruña,Frades,15038,2015,9103.0
A Coruña,Frades,15038,2016,9539.0
A Coruña,Frades,15038,2017,9914.0
A Coruña,Frades,15038,2018,10395.0
A Coruña,Frades,15038,2019,11095.0
A Coruña,Frades,15038,2020,11237.0
A Coruña,Frades,15038,2021,11700.0
A Coruña,Frades,15038,2022,13044.0
A Coruña,Frades,15038,2023,14630.0
A Coruña,Irixoa,15039,2015,9864.0
A Coruña,Irixoa,15039,2016,9906.0
A Coruña,Irixoa,15039,2017,10448.0
A Coruña,Irixoa,15039,2018,10925.0
A Coruña,Irixoa,15039,2019,11974.0
A Coruña,Irixoa,15039,2020,11818.0
A Coruña,Irixoa,15039,2021,12355.0
A Coruña,Irixoa,15039,2022,13089.0
A Coruña,Irixoa,15039,2023,14052.0
A Coruña,"Laracha, A",15041,2015,9585.0
A Coruña,"Laracha, A",15041,2016,9904.0
A Coruña,"Laracha, A",15041,2017,10358.0
A Coruña,"Laracha, A",15041,2018,10837.0
A Coruña,"Laracha, A",15041,2019,11440.0
A Coruña,"Laracha, A",15041,2020,11540.0
A Coruña,"Laracha, A",15041,2021,12133.0
A Coruña,"Laracha, A",15041,2022,12896.0
A Coruña,"Laracha, A",15041,2023,13965.0
A Coruña,Laxe,15040,2015,8352.0
A Coruña,Laxe,15040,2016,8714.0
A Coruña,Laxe,15040,2017,9075.0
A Coruña,Laxe,15040,2018,9803.0
A Coruña,Laxe,15040,2019,10538.0
A Coruña,Laxe,15040,2020,10299.0
A Coruña,Laxe,15040,2021,11459.0
A Coruña,Laxe,15040,2022,11780.0
A Coruña,Laxe,15040,2023,12940.0
A Coruña,Lousame,15042,2015,8609.0
A Coruña,Lousame,15042,2016,8907.0
A Coruña,Lousame,15042,2017,9347.0
A Coruña,Lousame,15042,2018,9779.0
A Coruña,Lousame,15042,2019,10410.0
A Coruña,Lousame,15042,2020,10557.0
A Coruña,Lousame,15042,2021,10986.0
A Coruña,Lousame,15042,2022,11878.0
A Coruña,Lousame,15042,2023,12785.0
A Coruña,Malpica de Bergantiños,15043,2015,8900.0
A Coruña,Malpica de Bergantiños,15043,2016,9072.0
A Coruña,Malpica de Bergantiños,15043,2017,9477.0
A Coruña,Malpica de Bergantiños,15043,2018,10074.0
A Coruña,Malpica de Bergantiños,15043,2019,10392.0
A Coruña,Malpica de Bergantiños,15043,2020,10701.0
A Coruña,Malpica de Bergantiños,15043,2021,11474.0
A Coruña,Malpica de Bergantiños,15043,2022,12091.0
A Coruña,Malpica de Bergantiños,15043,2023,13070.0
A Coruña,Mazaricos,15045,2015,8630.0
A Coruña,Mazaricos,15045,2016,9007.0
A Coruña,Mazaricos,15045,2017,9539.0
A Coruña,Mazaricos,15045,2018,10327.0
A Coruña,Mazaricos,15045,2019,11027.0
A Coruña,Mazaricos,15045,2020,11167.0
A Coruña,Mazaricos,15045,2021,11591.0
A Coruña,Mazaricos,15045,2022,12900.0
A Coruña,Mazaricos,15045,2023,14379.0
A Coruña,Mañón,15044,2015,10485.0
A Coruña,Mañón,15044,2016,10241.0
A Coruña,Mañón,15044,2017,10624.0
A Coruña,Mañón,15044,2018,11119.0
A Coruña,Mañón,15044,2019,11504.0
A Coruña,Mañón,15044,2020,11610.0
A Coruña,Mañón,15044,2021,11940.0
A Coruña,Mañón,15044,2022,12828.0
A Coruña,Mañón,15044,2023,13963.0
A Coruña,Melide,15046,2015,8548.0
A Coruña,Melide,15046,2016,8923.0
A Coruña,Melide,15046,2017,9269.0
A Coruña,Melide,15046,2018,9725.0
A Coruña,Melide,15046,2019,10303.0
A Coruña,Melide,15046,2020,10427.0
A Coruña,Melide,15046,2021,10936.0
A Coruña,Melide,15046,2022,11553.0
A Coruña,Melide,15046,2023,12655.0
A Coruña,Mesía,15047,2015,8977.0
A Coruña,Mesía,15047,2016,9448.0
A Coruña,Mesía,15047,2017,9829.0
A Coruña,Mesía,15047,2018,10177.0
A Coruña,Mesía,15047,2019,10763.0
A Coruña,Mesía,15047,2020,10973.0
A Coruña,Mesía,15047,2021,11200.0
A Coruña,Mesía,15047,2022,12487.0
A Coruña,Mesía,15047,2023,13950.0
A Coruña,Miño,15048,2015,11141.0
A Coruña,Miño,15048,2016,11160.0
A Coruña,Miño,15048,2017,11433.0
A Coruña,Miño,15048,2018,11995.0
A Coruña,Miño,15048,2019,12700.0
A Coruña,Miño,15048,2020,12788.0
A Coruña,Miño,15048,2021,13431.0
A Coruña,Miño,15048,2022,14193.0
A Coruña,Miño,15048,2023,15491.0
A Coruña,Moeche,15049,2015,9069.0
A Coruña,Moeche,15049,2016,9632.0
A Coruña,Moeche,15049,2017,9679.0
A Coruña,Moeche,15049,2018,10278.0
A Coruña,Moeche,15049,2019,11066.0
A Coruña,Moeche,15049,2020,11203.0
A Coruña,Moeche,15049,2021,11967.0
A Coruña,Moeche,15049,2022,12432.0
A Coruña,Moeche,15049,2023,13319.0
A Coruña,Monfero,15050,2015,8710.0
A Coruña,Monfero,15050,2016,8897.0
A Coruña,Monfero,15050,2017,9256.0
A Coruña,Monfero,15050,2018,9719.0
A Coruña,Monfero,15050,2019,10402.0
A Coruña,Monfero,15050,2020,10572.0
A Coruña,Monfero,15050,2021,10855.0
A Coruña,Monfero,15050,2022,11898.0
A Coruña,Monfero,15050,2023,13156.0
A Coruña,Mugardos,15051,2015,10562.0
A Coruña,Mugardos,15051,2016,10700.0
A Coruña,Mugardos,15051,2017,11107.0
A Coruña,Mugardos,15051,2018,11684.0
A Coruña,Mugardos,15051,2019,12370.0
A Coruña,Mugardos,15051,2020,12589.0
A Coruña,Mugardos,15051,2021,12722.0
A Coruña,Mugardos,15051,2022,13541.0
A Coruña,Mugardos,15051,2023,14603.0
A Coruña,Muros,15053,2015,8759.0
A Coruña,Muros,15053,2016,9023.0
A Coruña,Muros,15053,2017,9413.0
A Coruña,Muros,15053,2018,9895.0
A Coruña,Muros,15053,2019,10521.0
A Coruña,Muros,15053,2020,10542.0
A Coruña,Muros,15053,2021,11137.0
A Coruña,Muros,15053,2022,11647.0
A Coruña,Muros,15053,2023,12609.0
A Coruña,Muxía,15052,2015,7653.0
A Coruña,Muxía,15052,2016,8115.0
A Coruña,Muxía,15052,2017,8530.0
A Coruña,Muxía,15052,2018,8860.0
A Coruña,Muxía,15052,2019,9544.0
A Coruña,Muxía,15052,2020,9776.0
A Coruña,Muxía,15052,2021,10503.0
A Coruña,Muxía,15052,2022,11262.0
A Coruña,Muxía,15052,2023,12292.0
A Coruña,Narón,15054,2015,10320.0
A Coruña,Narón,15054,2016,10613.0
A Coruña,Narón,15054,2017,10833.0
A Coruña,Narón,15054,2018,11371.0
A Coruña,Narón,15054,2019,12032.0
A Coruña,Narón,15054,2020,12048.0
A Coruña,Narón,15054,2021,12477.0
A Coruña,Narón,15054,2022,13184.0
A Coruña,Narón,15054,2023,14101.0
A Coruña,Neda,15055,2015,10815.0
A Coruña,Neda,15055,2016,11060.0
A Coruña,Neda,15055,2017,11249.0
A Coruña,Neda,15055,2018,11803.0
A Coruña,Neda,15055,2019,12517.0
A Coruña,Neda,15055,2020,12477.0
A Coruña,Neda,15055,2021,12930.0
A Coruña,Neda,15055,2022,13617.0
A Coruña,Neda,15055,2023,14562.0
A Coruña,Negreira,15056,2015,8602.0
A Coruña,Negreira,15056,2016,8856.0
A Coruña,Negreira,15056,2017,9175.0
A Coruña,Negreira,15056,2018,9727.0
A Coruña,Negreira,15056,2019,10369.0
A Coruña,Negreira,15056,2020,10493.0
A Coruña,Negreira,15056,2021,11004.0
A Coruña,Negreira,15056,2022,11711.0
A Coruña,Negreira,15056,2023,12640.0
A Coruña,Noia,15057,2015,9665.0
A Coruña,Noia,15057,2016,9870.0
A Coruña,Noia,15057,2017,10307.0
A Coruña,Noia,15057,2018,10765.0
A Coruña,Noia,15057,2019,11307.0
A Coruña,Noia,15057,2020,11412.0
A Coruña,Noia,15057,2021,12022.0
A Coruña,Noia,15057,2022,12643.0
A Coruña,Noia,15057,2023,13409.0
A Coruña,Oleiros,15058,2015,14851.0
A Coruña,Oleiros,15058,2016,15333.0
A Coruña,Oleiros,15058,2017,15765.0
A Coruña,Oleiros,15058,2018,16170.0
A Coruña,Oleiros,15058,2019,16447.0
A Coruña,Oleiros,15058,2020,16403.0
A Coruña,Oleiros,15058,2021,16471.0
A Coruña,Oleiros,15058,2022,18504.0
A Coruña,Oleiros,15058,2023,19798.0
A Coruña,Ordes,15059,2015,9479.0
A Coruña,Ordes,15059,2016,9621.0
A Coruña,Ordes,15059,2017,9959.0
A Coruña,Ordes,15059,2018,10494.0
A Coruña,Ordes,15059,2019,11041.0
A Coruña,Ordes,15059,2020,11102.0
A Coruña,Ordes,15059,2021,11600.0
A Coruña,Ordes,15059,2022,12299.0
A Coruña,Ordes,15059,2023,13244.0
A Coruña,Oroso,15060,2015,9724.0
A Coruña,Oroso,15060,2016,10031.0
A Coruña,Oroso,15060,2017,10459.0
A Coruña,Oroso,15060,2018,10925.0
A Coruña,Oroso,15060,2019,11454.0
A Coruña,Oroso,15060,2020,11452.0
A Coruña,Oroso,15060,2021,11983.0
A Coruña,Oroso,15060,2022,12873.0
A Coruña,Oroso,15060,2023,13987.0
A Coruña,Ortigueira,15061,2015,9524.0
A Coruña,Ortigueira,15061,2016,9729.0
A Coruña,Ortigueira,15061,2017,10145.0
A Coruña,Ortigueira,15061,2018,10557.0
A Coruña,Ortigueira,15061,2019,10954.0
A Coruña,Ortigueira,15061,2020,11296.0
A Coruña,Ortigueira,15061,2021,11943.0
A Coruña,Ortigueira,15061,2022,12585.0
A Coruña,Ortigueira,15061,2023,13660.0
A Coruña,Outes,15062,2015,9213.0
A Coruña,Outes,15062,2016,9300.0
A Coruña,Outes,15062,2017,9941.0
A Coruña,Outes,15062,2018,10454.0
A Coruña,Outes,15062,2019,11110.0
A Coruña,Outes,15062,2020,11135.0
A Coruña,Outes,15062,2021,11835.0
A Coruña,Outes,15062,2022,12345.0
A Coruña,Outes,15062,2023,13199.0
A Coruña,Oza-Cesuras,15902,2015,10227.0
A Coruña,Oza-Cesuras,15902,2016,10477.0
A Coruña,Oza-Cesuras,15902,2017,10726.0
A Coruña,Oza-Cesuras,15902,2018,11259.0
A Coruña,Oza-Cesuras,15902,2019,11679.0
A Coruña,Oza-Cesuras,15902,2020,11843.0
A Coruña,Oza-Cesuras,15902,2021,12476.0
A Coruña,Oza-Cesuras,15902,2022,13612.0
A Coruña,Oza-Cesuras,15902,2023,14523.0
A Coruña,Paderne,15064,2015,10690.0
A Coruña,Paderne,15064,2016,10856.0
A Coruña,Paderne,15064,2017,11319.0
A Coruña,Paderne,15064,2018,11868.0
A Coruña,Paderne,15064,2019,12238.0
A Coruña,Paderne,15064,2020,12449.0
A Coruña,Paderne,15064,2021,12877.0
A Coruña,Paderne,15064,2022,13770.0
A Coruña,Paderne,15064,2023,14948.0
A Coruña,Padrón,15065,2015,9211.0
A Coruña,Padrón,15065,2016,9631.0
A Coruña,Padrón,15065,2017,10070.0
A Coruña,Padrón,15065,2018,10546.0
A Coruña,Padrón,15065,2019,11400.0
A Coruña,Padrón,15065,2020,11231.0
A Coruña,Padrón,15065,2021,12318.0
A Coruña,Padrón,15065,2022,13077.0
A Coruña,Padrón,15065,2023,13758.0
A Coruña,"Pino, O",15066,2015,9339.0
A Coruña,"Pino, O",15066,2016,9592.0
A Coruña,"Pino, O",15066,2017,9860.0
A Coruña,"Pino, O",15066,2018,10451.0
A Coruña,"Pino, O",15066,2019,10869.0
A Coruña,"Pino, O",15066,2020,10894.0
A Coruña,"Pino, O",15066,2021,11814.0
A Coruña,"Pino, O",15066,2022,12527.0
A Coruña,"Pino, O",15066,2023,13709.0
A Coruña,"Pobra do Caramiñal, A",15067,2015,9768.0
A Coruña,"Pobra do Caramiñal, A",15067,2016,10129.0
A Coruña,"Pobra do Caramiñal, A",15067,2017,10504.0
A Coruña,"Pobra do Caramiñal, A",15067,2018,10916.0
A Coruña,"Pobra do Caramiñal, A",15067,2019,11361.0
A Coruña,"Pobra do Caramiñal, A",15067,2020,11682.0
A Coruña,"Pobra do Caramiñal, A",15067,2021,11953.0
A Coruña,"Pobra do Caramiñal, A",15067,2022,12855.0
A Coruña,"Pobra do Caramiñal, A",15067,2023,13771.0
A Coruña,Ponteceso,15068,2015,9148.0
A Coruña,Ponteceso,15068,2016,9518.0
A Coruña,Ponteceso,15068,2017,10008.0
A Coruña,Ponteceso,15068,2018,10530.0
A Coruña,Ponteceso,15068,2019,10918.0
A Coruña,Ponteceso,15068,2020,11097.0
A Coruña,Ponteceso,15068,2021,11612.0
A Coruña,Ponteceso,15068,2022,12358.0
A Coruña,Ponteceso,15068,2023,13328.0
